FID,ID,NOMBRE,DESCRIPCION,DIRECCION,SDOGEOMETRIA,URL,EMAIL,CONTACTO,HORARIOS,PRECIOS,TITULARIDAD,TARJETAJOVEN,ACCESOPMR,NROPLAZAS,TOTALPLAZAS
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6f12,67004,APARCAPMR_435,A la altura del nº 6,"CALLE JOSÉ CARMONA, 6 ",POINT (369027.666708151 4065280.74477993),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6f11,66793,APARCAPMR_590,A la altura del nº 1,"CALLE JUAN MARTÍNEZ MONTAÑÉS, 1 ",POINT (369841.486303743 4061686.53168931),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6f10,66244,APARCAPMR_779,,"CALLE MONSEÑOR CARRILLO RUBIO, 18 ",POINT (371710.474205388 4064813.44962347),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6f0f,66130,APARCAPMR_828,Esquina con c/ Reboul.,"CALLE GREGORIO DE FRÍAS, 1 ",POINT (371278.451430764 4063590.5558312),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6f0e,76804,APARCAPMR_1277,,"CALLE FISCAL LUIS PORTERO GARCÍA, 12 ",POINT (369367.607152972 4064172.22046026),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6f0d,66234,APARCAPMR_773,En el lateral del Parque.,"CALLE ORSON WELLES, 18 ",POINT (369358.064644027 4065317.29045916),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6f0c,66436,APARCAPMR_1187,,"CALLE ESPERANTO, 8 ",POINT (372047.521357031 4064639.10669076),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6f0b,67003,APARCAPMR_432,Esquina con Cl. Navarro Ledesma,"CALLE MESONERO ROMANOS, 2 ",POINT (369513.645447819 4065423.46868116),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6f0a,76805,APARCAPMR_1276,,"CALLE FISCAL LUIS PORTERO GARCÍA, 11 ",POINT (369537.431691491 4064282.5251762),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6f09,66249,APARCAPMR_801,Calle Tomás Moro esquina calle Manuel Bartolome de Cossio,"CALLE TOMÁS MORO, 50 ",POINT (370053.318404428 4063951.92375892),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6f08,66876,APARCAPMR_616,Esquina con c/ Juan de Robles,"CALLE JUAN DE ROBLES, 55 ",POINT (369484.863361924 4064973.80671499),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6f07,66371,APARCAPMR_911,,"CALLE JUAN DE ROBLES, 28 ",POINT (369552.720866479 4065001.2038551),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6f06,67257,APARCAPMR_202,Esquina con Cl. Jorge Guillén,"CALLE JORGE GUILLÉN, 24 ",POINT (371090.422028361 4062521.02649322),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6f05,66750,APARCAPMR_915,,"CALLE JORGE GUILLÉN, 24 ",POINT (371090.923634463 4062526.15794288),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6f04,67162,APARCAPMR_348,A la altura del nº 6,"CALLE CORREGIDOR JERÓNIMO VALENZUELA, 10 ",POINT (370283.316915868 4064374.8264909),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6f03,66270,APARCAPMR_1169,Esq. Paseo Antonio Machado,"CALLE JACINTO VERDAGUER, 1 ",POINT (372503.000431101 4063685.99963598),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6f02,67145,APARCAPMR_298,Esquina con Cl. Almanzor,"CALLE ALMANZOR, 2 ",POINT (371243.805012364 4063715.90256113),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6f01,67087,APARCAPMR_047,Delante del colegio Miraflores de los Angeles. Frente al nº 6,"AVENIDA DE MIRAFLORES DE LOS ÁNGELES, 9 ",POINT (371207.137866163 4065892.30508529),,,,,,MUNICIPAL,No,No,4,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6f00,66906,APARCAPMR_407,Esquina con c/ Velarde (Frente al nº 43).,"CALLE EUGENIO GROSS, 58 ",POINT (371862.339905522 4065483.20456813),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eff,66802,APARCAPMR_660,Esquina Cl. José María Coopello,"CALLE MORALES VILLARRUBIA, 10 ",POINT (371489.308117164 4065331.35775502),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6efe,78438,APARCAPMR_1388,C/ Lanuza esquina con C/ Eugenio Gross,"CALLE LANUZA, 20 ",POINT (371796.291611667 4065035.80126881),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6efd,66174,APARCAPMR_706,Esquina con c/ Joaquín Gaztambide,"CALLE BORODÍN, 1 ",POINT (372759.138632935 4067583.61525359),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6efc,66317,APARCAPMR_871,Esquina con calle Massenet.,"CALLE BORODÍN, 6 ",POINT (372600.946725206 4067600.64415433),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6efb,66975,APARCAPMR_389,Esquina con c/ La Regente,"CALLE LA REGENTE, 1 ",POINT (372604.944876762 4065420.76540707),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6efa,67039,APARCAPMR_036,Esquina con c/ San Millán. En la puerta del Conservatorio Superior de Música,"PLAZA DEL MAESTRO ARTOLA, 2 ",POINT (373325.870582415 4065770.55581291),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ef9,67241,APARCAPMR_107,Esquina con c/ Beethoven,"CALLE JOAQUÍN RODRIGO, 2 ",POINT (370543.411401653 4061928.08763785),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ef8,66295,APARCAPMR_818,,"CALLE EDUARDO DE PALACIO, 12 ",POINT (370791.982048067 4062013.24318729),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ef7,66318,APARCAPMR_856,,"CALLE CONCEJAL MASSO ROURA, 2 ",POINT (370820.578301627 4062883.98276245),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ef6,66916,APARCAPMR_365,Esquina con c/ Juan de Herrera,"AVENIDA DEL DOCTOR GÁLVEZ GINACHERO, 9 ",POINT (372501.343758111 4065518.38359569),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ef5,66753,APARCAPMR_1002,,"CALLE MOSCATEL, 6 ",POINT (373483.825251071 4067560.54534213),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ef4,66774,APARCAPMR_318,Esquina Av. Bonaire,"CALLE BALTASAR GRACIÁN, 8 ",POINT (370110.6245856 4062020.19565345),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ef3,66299,APARCAPMR_863,,"CALLE CALZADA DE LA TRINIDAD, 10 ",POINT (372143.982013524 4065324.73507295),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ef2,66308,APARCAPMR_875,,"CALLE CANCHO PÉREZ, 5 ",POINT (370247.6461611 4062688.03021663),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ef1,67097,APARCAPMR_287,Esquina con c/ Juan Sánchez (Frente a la Plaza Prudencio Jiménez).,"CALLE FRANCISCO FERRER, 1 ",POINT (371645.568072784 4065270.86451466),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ef0,66857,APARCAPMR_977,Esquina calle Fernando Alcántara,"CALLE FRANCISCO FERRER, 13 ",POINT (371574.393212885 4065287.30629006),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eef,67205,APARCAPMR_153,"C/ La Regente, nº 23, esquina con C/ Don Juan de Austria","CALLE LA REGENTE, 23 ",POINT (372395.85931004 4065412.28387328),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eee,67032,APARCAPMR_068,Esquina con Cl. La Regente,"CALLE LA REGENTE, 27 ",POINT (372352.296086975 4065424.05468939),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eed,67076,APARCAPMR_206,Esquina con c/ Alcalde José Hernández,"CALLE JEREZ PERCHET, 8 ",POINT (373166.359931206 4067606.36063969),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eec,67289,APARCAPMR_526,Esquina con c/ Cayetano de Cabra,"CALLE CAYETANO DE CABRA, 5 ",POINT (370539.233077139 4062575.15967144),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eeb,66342,APARCAPMR_141,A la altura del nº 5,"AVENIDA DE BONAIRE, 3A",POINT (370036.717594405 4062022.45051588),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eea,67001,APARCAPMR_430,Esquina con c/ Cúchares,"CALLE CURRITO DE LA CRUZ, 7 ",POINT (370272.668591776 4062302.37910235),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ee9,67288,APARCAPMR_524,Esquina con c/ Aniba,"AVENIDA DE BONAIRE, 1 ",POINT (370084.4001705 4062021.54803227),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ee8,67158,APARCAPMR_332,Esquina con c/ Capitán Marcos García,"CALLE CAPITÁN HUELIN, 58 ",POINT (371580.714920208 4064852.86798388),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ee7,66840,APARCAPMR_1107,Esquina con Cl. José Palanca,"AVENIDA DE MANUEL TORRES, 4 ",POINT (370702.292258819 4062559.42568093),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ee6,67222,APARCAPMR_119,Esquina con Cl. Cerezuela,"CALLE CEREZUELA, 3 ",POINT (372548.3619202 4064609.7916574),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ee5,66759,APARCAPMR_1032,Cerca de Cl. José Palanca,"CALLE MANUEL VARGAS, 1 ",POINT (370726.828601068 4062610.32016149),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ee4,66924,APARCAPMR_477,Esquina con c/ Ntra Sra de las Candelas,"CALLE LÍBAR, 2 ",POINT (370500.823684498 4061152.31649552),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ee3,66901,APARCAPMR_613,Esquina con Cl. El Ches,"CALLE EL CHES, 4 ",POINT (370037.023854978 4062350.5775053),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ee2,67236,APARCAPMR_258,"A la altura del nº 6, junto al parque","CALLE GUILLERMO CARRERA RUBIO, 13 ",POINT (370888.36518159 4062046.46544056),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ee1,66781,APARCAPMR_200,Esquina con c/ Luis Braile. En la puerta de la Parroquia Santa María de la Amargura,"CALLE HONDURAS, 1 ",POINT (371888.906485344 4064837.45261062),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ee0,66511,APARCAPMR_247,Esquina con Cl. Cocherito,"CALLE CURRITO DE LA CRUZ, 2 ",POINT (370351.126771818 4062371.3499773),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6edf,66355,APARCAPMR_142,A la altura del nº 27,"CALLE CURRITO DE LA CRUZ, 2 ",POINT (370353.528109111 4062369.89775627),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ede,66919,APARCAPMR_459,Esquina con c/ Cocherito,"CALLE CURRITO DE LA CRUZ, 10 ",POINT (370288.699410422 4062300.58510795),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6edd,66398,APARCAPMR_555,Esquina con c/ de  Enrique Scholtz,"CALLE ARMENGUAL DE LA MOTA, 31 ",POINT (372369.739132245 4064802.6524388),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6edc,66195,APARCAPMR_753,,"AVENIDA DE JANE BOWLES, 2 ",POINT (372652.181960181 4067374.93659961),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6edb,66576,APARCAPMR_1105,Esq. con Cl. Málaga Oloroso,"CALLE JEREZ PERCHET, 28 ",POINT (373437.876408801 4067641.67338048),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eda,67190,APARCAPMR_263,Esquina con c/ Sevilla,"AVENIDA DEL DOCTOR GÁLVEZ GINACHERO, 23 ",POINT (372366.392299262 4065529.8187033),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ed9,66360,APARCAPMR_886,Esquina Cl. Luis Barahona de Soto,"CALLE LUIS BARAHONA DE SOTO, 12 ",POINT (370968.134251478 4061873.23738294),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ed8,66366,APARCAPMR_883,Estacionamiento para PMR,"CALLE NÍSPEROS, 2 ",POINT (367796.860809926 4066439.4132643),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ed7,66817,APARCAPMR_961,Intersección Cl. Guadalbullón,"CALLE DEVA, 6A",POINT (372147.385476149 4066797.47359735),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ed6,66218,APARCAPMR_1118,Esq. con Cl. Smetana,"CALLE DE ENEAS, 97 ",POINT (361538.04348271 4065553.59875344),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ed5,66256,APARCAPMR_1040,Frente a Pasaje Trigueros,"CALLE COMPÁS DE LA VICTORIA, 6 ",POINT (373776.281280623 4065570.1096398),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ed4,67206,APARCAPMR_199,Esquina con c/ San Jorge,"CALLE DUQUE DE RIVAS, 28 ",POINT (372817.081034453 4065722.04972065),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ed3,76026,APARCAPMR_1297,esquina con con la calle Borodin,"AVENIDA DE JANE BOWLES, 3 ",POINT (372668.574768832 4067609.99298327),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ed2,66803,APARCAPMR_595,Esquina con Cl. Fiscal Enrique Beltrán,"CALLE TOMÁS ESCALONILLA, 6 ",POINT (371185.338891813 4065295.85270881),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ed1,66970,APARCAPMR_383,Esquina con c/ Gaspar Sanz,"CALLE LOMITA, 45 ",POINT (365797.559676775 4059018.77669978),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ed0,66406,APARCAPMR_888,Esquina Avda. Doctor Gálvez Ginachero,"AVENIDA DEL DOCTOR GÁLVEZ GINACHERO, 6 ",POINT (372421.585263479 4065529.84395599),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ecf,67151,APARCAPMR_221,Esquina con c/ Ubrique,"CALLE UBRIQUE, 12 ",POINT (370196.146473566 4063570.37351749),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ece,66984,APARCAPMR_406,Esquina con Cl. Eugenio Gross,"CALLE EUGENIO GROSS, 19 ",POINT (371801.320420957 4065272.28621048),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ecd,66223,APARCAPMR_1255,"C/ EDUARDO DOMINGUEZ AVILA, ESQ. PLAZA CAPUCHINOS","CALLE EDUARDO DOMÍNGUEZ ÁVILA, 1 ",POINT (373076.999946392 4065818.00004436),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ecc,67094,APARCAPMR_012,Esquina con Avda. de Barcelona,"CALLE CALZADA DE LA TRINIDAD, 2 ",POINT (372175.298532682 4065295.31624127),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ecb,66447,APARCAPMR_1001,Junto al CEIP Blas Infante,"CALLE JEREZ PERCHET, 12 ",POINT (373261.977518264 4067552.62444193),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eca,67007,APARCAPMR_443,Esquina con Cl. Cisne,"CALLE CISNE, 1 ",POINT (370101.690925441 4063544.12849226),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ec9,66765,APARCAPMR_592,Esquina Doctor Peralta Almagro,"CALLE LICENCIADO GONZÁLEZ GARCÍA, 6 ",POINT (372924.576547873 4067377.48340311),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ec8,77782,APARCAPMR_1328,"C/ Joaquín Gaztambide, nº 3","CALLE JOAQUÍN GAZTAMBIDE, 3 ",POINT (372747.03149788 4067447.17749581),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ec7,66801,APARCAPMR_672,Esquina con Camino de Suárez,"CALLE MORAIMA, 10 ",POINT (371599.417627266 4065568.13368158),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ec6,66542,APARCAPMR_1159,,"CALLE ABEL, 2 ",POINT (359685.000139414 4065934.00057135),,,,,,MUNICIPAL,No,No,3,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ec5,66404,APARCAPMR_1010,Esq. con Cl. Calamón,"AVENIDA DE SAN JAVIER, 18 ",POINT (365721.913892376 4058760.16627452),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ec4,77271,APARCAPMR_1318,C/ Bauxita frente a C/ Cobre,"CALLE BAUXITA, 26 ",POINT (363109.367297538 4065797.79977366),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ec3,66491,APARCAPMR_684,Esquina con Avd. Diego Fernández,"CALLE MIGUEL CARRERA, 54 ",POINT (368739.657605523 4065181.1275821),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ec2,66378,APARCAPMR_1009,Esq. con Cl. Juan de Herrera,"CALLE LA REGENTE, 15 ",POINT (372477.530707004 4065412.05504712),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ec1,79306,APARCAPMR_1423,C/ Gaspar Sanz esquina con C/ Cabo de Gata,"CALLE DE GASPAR SANZ, 14 ",POINT (365821.408583236 4059006.61992886),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ec0,66751,APARCAPMR_972,Esquina c/ Luis de Narvaez,"CALLE DE GASPAR SANZ, 18 ",POINT (365973.352871906 4058935.44034914),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ebf,66707,APARCAPMR_080,Esquina con c/ Monseñor Carrillo Rubio. En la puerta de la oficina del INEM,"CALLE CAPITÁN MARCOS GARCÍA, 2 ",POINT (371638.114055891 4064897.81100252),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ebe,66200,APARCAPMR_1166,Esquina con Bulevar Louis Pasteur,"CALLE GUSTAVO PITTALUGA, 2 ",POINT (369124.999923459 4064498.9999251),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ebd,77982,APARCAPMR_1358,Esquina Av. Montiel,"CALLE JOSÉ CALDERÓN, 202 ",POINT (361934.758160152 4065905.76833545),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ebc,77983,APARCAPMR_1359,Esquina C/ Guardia Civil Diego Díaz Díaz,"CALLE JOSÉ CALDERÓN, 174 ",POINT (362039.845670148 4065829.08371238),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ebb,66622,APARCAPMR_607,Esquina con c/ Calamuchita,"AVENIDA DE SAN JAVIER, 8 ",POINT (365650.979315672 4058807.10325161),,,,,,MUNICIPAL,No,No,2,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eba,66255,APARCAPMR_774,A la altura del nº 32,"AVENIDA DE SAN JAVIER, 33 ",POINT (365815.91818132 4058706.20787035),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eb9,66206,APARCAPMR_1104,,"CALLE JOSÉ CALDERÓN, 64 ",POINT (362521.798078131 4065413.35296607),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eb8,66140,APARCAPMR_821,Esquina con calle La Gioconda.,"CALLE FEDORA, 1 ",POINT (365491.943087977 4058726.54250246),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eb7,66887,APARCAPMR_528,Esquina con Cl. El Requinto,"CARRETERA DE CAMPANILLAS A COLMENAREJO, 2 ",POINT (363040.74209077 4065621.92942239),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eb6,66602,APARCAPMR_991,Frente al nº 19.,"CALLE BAUXITA, 19 ",POINT (363107.150777979 4065803.11745808),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eb5,66965,APARCAPMR_377,Esquina con Camino de los Prados,"CALLE DRIZA, 1 ",POINT (368181.820491854 4062473.73491271),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eb4,75485,APARCAPMR_1303,Esquina con calle Presbítero Samuel,"CALLE MAESE NICOLÁS, 35 ",POINT (373014.366995773 4068300.23507784),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eb3,66167,APARCAPMR_1046,Esq. con Cl. Adonis,"CALLE JOSÉ CALDERÓN, 74B",POINT (362462.448191275 4065466.68403239),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eb2,77981,APARCAPMR_1357,Esquina Av. Antonio Montiel,"CALLE JOSÉ CALDERÓN, 210 ",POINT (361892.464192584 4065946.4697656),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eb1,67019,APARCAPMR_458,A la altura del nº 8,"CALLE GUILLERMO LEE, 8 ",POINT (366646.848148446 4063193.28433331),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eb0,66908,APARCAPMR_417,Esquina con c/ La Unión,"CALLE EDISON, 5 ",POINT (371784.205501359 4063926.16274448),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eaf,66999,APARCAPMR_428,A la altura del nº 5,"CALLE LILÍ ÁLVAREZ, 6 ",POINT (369828.199444161 4060899.47388788),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eae,66240,APARCAPMR_751,,"CALLE HONDURAS, 13 ",POINT (371774.533911639 4064754.56666857),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6ead,66851,APARCAPMR_982,Esquina calle Abogado Victoriano Frias,"CALLE PANAMÁ, 3 ",POINT (378182.78810993 4064940.99149238),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eac,80628,APARCAPMR_1448,C/ Luxemburgo esquina con C/ Guillermo Lee,"CALLE LUXEMBURGO, 1 ",POINT (366646.609049354 4063289.3927754),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eab,66594,APARCAPMR_921,,"CALLE JOSÉ MARÍA JACQUARD, 19 ",POINT (366695.56516524 4063357.67961013),,,,,,MUNICIPAL,No,No,1,2028
da_aparcamientosMovilidadReducida.fid--175d4967_1a00d91a118_-6eaa,66159,APARCAPMR_1167,Esq. Carretera Campanillas a Colmenarejo,"CALLE BAUXITA, 2 ",POINT (363005.999842228 4065751.00067827),,,,,,MUNICIPAL,No,No,1,2028
