titulo,descripcion,comunidad_autonoma,provincia,municipio,publicador_codigo,publicador_nombre,identificador,url_catalogo,formatos,urls_descarga,licencia,fecha_modificacion
"Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles (Identificador API: /t20/e244/edificios/p04/l0/4mun01.px)","Tabla de INEbase
Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles. Censos de Población y Viviendas",España (estatal),,,EA0042823,Instituto Nacional de Estadística (INE),urn:ine:es:TABLA:PX:t20:e244:edificios:p04:4mun01,https://datos.gob.es/catalogo/ea0042823-edificios-destinados-principal-o-exclusivamente-a-viviendas-que-disponen-de-garaje-por-municipios-con-mas-de-2-000-habitantes-n-de-plazas-de-garaje-y-n-de-inmuebles-identificador-api-t20-e244-edificios-p04-l0-4mun01-px1,CSV | HTML | PC-AXIS | CSV | application/vnd.openxmlformats-officedocument.spreadsheetml.sheet | JSON,https://www.ine.es/jaxi/files/_px/csv_bdsc/t20/e244/edificios/p04/4mun01.csv | https://www.ine.es/jaxi/Tabla.htm?path=/t20/e244/edificios/p04/&file=4mun01.px | https://www.ine.es/jaxi/files/_px/px/t20/e244/edificios/p04/4mun01.px | https://www.ine.es/jaxi/files/_px/csv_bd/t20/e244/edificios/p04/4mun01.csv | https://www.ine.es/jaxi/files/_px/xlsx/t20/e244/edificios/p04/4mun01.xlsx | https://servicios.ine.es/wstempus/js/es/DATOS_TABLA/t20/e244/edificios/p04/4mun01.px?tip=AM,,"mié, 09 oct 2013 15:02:26 GMT+0000"
"Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles (Identificador API: /t20/e244/edificios/p04/l0/4mun02.px)","Tabla de INEbase
Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles. Censos de Población y Viviendas",España (estatal),,,EA0042823,Instituto Nacional de Estadística (INE),urn:ine:es:TABLA:PX:t20:e244:edificios:p04:4mun02,https://datos.gob.es/catalogo/ea0042823-edificios-destinados-principal-o-exclusivamente-a-viviendas-que-disponen-de-garaje-por-municipios-con-mas-de-2-000-habitantes-n-de-plazas-de-garaje-y-n-de-inmuebles-identificador-api-t20-e244-edificios-p04-l0-4mun02-px1,CSV | JSON | HTML | PC-AXIS | application/vnd.openxmlformats-officedocument.spreadsheetml.sheet | CSV,https://www.ine.es/jaxi/files/_px/csv_bd/t20/e244/edificios/p04/4mun02.csv | https://servicios.ine.es/wstempus/js/es/DATOS_TABLA/t20/e244/edificios/p04/4mun02.px?tip=AM | https://www.ine.es/jaxi/Tabla.htm?path=/t20/e244/edificios/p04/&file=4mun02.px | https://www.ine.es/jaxi/files/_px/px/t20/e244/edificios/p04/4mun02.px | https://www.ine.es/jaxi/files/_px/xlsx/t20/e244/edificios/p04/4mun02.xlsx | https://www.ine.es/jaxi/files/_px/csv_bdsc/t20/e244/edificios/p04/4mun02.csv,,"mié, 09 oct 2013 15:02:17 GMT+0000"
"Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles (Identificador API: /t20/e244/edificios/p04/l0/4mun03.px)","Tabla de INEbase
Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles. Censos de Población y Viviendas",España (estatal),,,EA0042823,Instituto Nacional de Estadística (INE),urn:ine:es:TABLA:PX:t20:e244:edificios:p04:4mun03,https://datos.gob.es/catalogo/ea0042823-edificios-destinados-principal-o-exclusivamente-a-viviendas-que-disponen-de-garaje-por-municipios-con-mas-de-2-000-habitantes-n-de-plazas-de-garaje-y-n-de-inmuebles-identificador-api-t20-e244-edificios-p04-l0-4mun03-px1,CSV | JSON | CSV | application/vnd.openxmlformats-officedocument.spreadsheetml.sheet | PC-AXIS | HTML,https://www.ine.es/jaxi/files/_px/csv_bd/t20/e244/edificios/p04/4mun03.csv | https://servicios.ine.es/wstempus/js/es/DATOS_TABLA/t20/e244/edificios/p04/4mun03.px?tip=AM | https://www.ine.es/jaxi/files/_px/csv_bdsc/t20/e244/edificios/p04/4mun03.csv | https://www.ine.es/jaxi/files/_px/xlsx/t20/e244/edificios/p04/4mun03.xlsx | https://www.ine.es/jaxi/files/_px/px/t20/e244/edificios/p04/4mun03.px | https://www.ine.es/jaxi/Tabla.htm?path=/t20/e244/edificios/p04/&file=4mun03.px,,"mié, 09 oct 2013 15:02:21 GMT+0000"
"Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles (Identificador API: /t20/e244/edificios/p04/l0/4mun04.px)","Tabla de INEbase
Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles. Censos de Población y Viviendas",España (estatal),,,EA0042823,Instituto Nacional de Estadística (INE),urn:ine:es:TABLA:PX:t20:e244:edificios:p04:4mun04,https://datos.gob.es/catalogo/ea0042823-edificios-destinados-principal-o-exclusivamente-a-viviendas-que-disponen-de-garaje-por-municipios-con-mas-de-2-000-habitantes-n-de-plazas-de-garaje-y-n-de-inmuebles-identificador-api-t20-e244-edificios-p04-l0-4mun04-px1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet | HTML | CSV | CSV | JSON | PC-AXIS,https://www.ine.es/jaxi/files/_px/xlsx/t20/e244/edificios/p04/4mun04.xlsx | https://www.ine.es/jaxi/Tabla.htm?path=/t20/e244/edificios/p04/&file=4mun04.px | https://www.ine.es/jaxi/files/_px/csv_bd/t20/e244/edificios/p04/4mun04.csv | https://www.ine.es/jaxi/files/_px/csv_bdsc/t20/e244/edificios/p04/4mun04.csv | https://servicios.ine.es/wstempus/js/es/DATOS_TABLA/t20/e244/edificios/p04/4mun04.px?tip=AM | https://www.ine.es/jaxi/files/_px/px/t20/e244/edificios/p04/4mun04.px,,"mié, 09 oct 2013 15:02:24 GMT+0000"
"Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles (Identificador API: /t20/e244/edificios/p04/l0/4mun05.px)","Tabla de INEbase
Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles. Censos de Población y Viviendas",España (estatal),,,EA0042823,Instituto Nacional de Estadística (INE),urn:ine:es:TABLA:PX:t20:e244:edificios:p04:4mun05,https://datos.gob.es/catalogo/ea0042823-edificios-destinados-principal-o-exclusivamente-a-viviendas-que-disponen-de-garaje-por-municipios-con-mas-de-2-000-habitantes-n-de-plazas-de-garaje-y-n-de-inmuebles-identificador-api-t20-e244-edificios-p04-l0-4mun05-px,CSV | JSON | application/vnd.openxmlformats-officedocument.spreadsheetml.sheet | PC-AXIS | HTML | CSV,https://www.ine.es/jaxi/files/_px/csv_bdsc/t20/e244/edificios/p04/4mun05.csv | https://servicios.ine.es/wstempus/js/es/DATOS_TABLA/t20/e244/edificios/p04/4mun05.px?tip=AM | https://www.ine.es/jaxi/files/_px/xlsx/t20/e244/edificios/p04/4mun05.xlsx | https://www.ine.es/jaxi/files/_px/px/t20/e244/edificios/p04/4mun05.px | https://www.ine.es/jaxi/Tabla.htm?path=/t20/e244/edificios/p04/&file=4mun05.px | https://www.ine.es/jaxi/files/_px/csv_bd/t20/e244/edificios/p04/4mun05.csv,,"mié, 09 oct 2013 15:02:29 GMT+0000"
"Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles (Identificador API: /t20/e244/edificios/p04/l0/4mun06.px)","Tabla de INEbase
Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles. Censos de Población y Viviendas",España (estatal),,,EA0042823,Instituto Nacional de Estadística (INE),urn:ine:es:TABLA:PX:t20:e244:edificios:p04:4mun06,https://datos.gob.es/catalogo/ea0042823-edificios-destinados-principal-o-exclusivamente-a-viviendas-que-disponen-de-garaje-por-municipios-con-mas-de-2-000-habitantes-n-de-plazas-de-garaje-y-n-de-inmuebles-identificador-api-t20-e244-edificios-p04-l0-4mun06-px,CSV | HTML | CSV | application/vnd.openxmlformats-officedocument.spreadsheetml.sheet | JSON | PC-AXIS,https://www.ine.es/jaxi/files/_px/csv_bd/t20/e244/edificios/p04/4mun06.csv | https://www.ine.es/jaxi/Tabla.htm?path=/t20/e244/edificios/p04/&file=4mun06.px | https://www.ine.es/jaxi/files/_px/csv_bdsc/t20/e244/edificios/p04/4mun06.csv | https://www.ine.es/jaxi/files/_px/xlsx/t20/e244/edificios/p04/4mun06.xlsx | https://servicios.ine.es/wstempus/js/es/DATOS_TABLA/t20/e244/edificios/p04/4mun06.px?tip=AM | https://www.ine.es/jaxi/files/_px/px/t20/e244/edificios/p04/4mun06.px,,"mié, 09 oct 2013 15:02:32 GMT+0000"
"Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles (Identificador API: /t20/e244/edificios/p04/l0/4mun07.px)","Tabla de INEbase
Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles. Censos de Población y Viviendas",España (estatal),,,EA0042823,Instituto Nacional de Estadística (INE),urn:ine:es:TABLA:PX:t20:e244:edificios:p04:4mun07,https://datos.gob.es/catalogo/ea0042823-edificios-destinados-principal-o-exclusivamente-a-viviendas-que-disponen-de-garaje-por-municipios-con-mas-de-2-000-habitantes-n-de-plazas-de-garaje-y-n-de-inmuebles-identificador-api-t20-e244-edificios-p04-l0-4mun07-px1,CSV | application/vnd.openxmlformats-officedocument.spreadsheetml.sheet | HTML | JSON | CSV | PC-AXIS,https://www.ine.es/jaxi/files/_px/csv_bd/t20/e244/edificios/p04/4mun07.csv | https://www.ine.es/jaxi/files/_px/xlsx/t20/e244/edificios/p04/4mun07.xlsx | https://www.ine.es/jaxi/Tabla.htm?path=/t20/e244/edificios/p04/&file=4mun07.px | https://servicios.ine.es/wstempus/js/es/DATOS_TABLA/t20/e244/edificios/p04/4mun07.px?tip=AM | https://www.ine.es/jaxi/files/_px/csv_bdsc/t20/e244/edificios/p04/4mun07.csv | https://www.ine.es/jaxi/files/_px/px/t20/e244/edificios/p04/4mun07.px,,"mié, 09 oct 2013 15:02:36 GMT+0000"
"Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles (Identificador API: /t20/e244/edificios/p04/l0/4mun08.px)","Tabla de INEbase
Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles. Censos de Población y Viviendas",España (estatal),,,EA0042823,Instituto Nacional de Estadística (INE),urn:ine:es:TABLA:PX:t20:e244:edificios:p04:4mun08,https://datos.gob.es/catalogo/ea0042823-edificios-destinados-principal-o-exclusivamente-a-viviendas-que-disponen-de-garaje-por-municipios-con-mas-de-2-000-habitantes-n-de-plazas-de-garaje-y-n-de-inmuebles-identificador-api-t20-e244-edificios-p04-l0-4mun08-px1,HTML | CSV | JSON | PC-AXIS | CSV | application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,https://www.ine.es/jaxi/Tabla.htm?path=/t20/e244/edificios/p04/&file=4mun08.px | https://www.ine.es/jaxi/files/_px/csv_bd/t20/e244/edificios/p04/4mun08.csv | https://servicios.ine.es/wstempus/js/es/DATOS_TABLA/t20/e244/edificios/p04/4mun08.px?tip=AM | https://www.ine.es/jaxi/files/_px/px/t20/e244/edificios/p04/4mun08.px | https://www.ine.es/jaxi/files/_px/csv_bdsc/t20/e244/edificios/p04/4mun08.csv | https://www.ine.es/jaxi/files/_px/xlsx/t20/e244/edificios/p04/4mun08.xlsx,,"mié, 09 oct 2013 15:02:48 GMT+0000"
"Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles (Identificador API: /t20/e244/edificios/p04/l0/4mun09.px)","Tabla de INEbase
Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles. Censos de Población y Viviendas",España (estatal),,,EA0042823,Instituto Nacional de Estadística (INE),urn:ine:es:TABLA:PX:t20:e244:edificios:p04:4mun09,https://datos.gob.es/catalogo/ea0042823-edificios-destinados-principal-o-exclusivamente-a-viviendas-que-disponen-de-garaje-por-municipios-con-mas-de-2-000-habitantes-n-de-plazas-de-garaje-y-n-de-inmuebles-identificador-api-t20-e244-edificios-p04-l0-4mun09-px,HTML | CSV | JSON | application/vnd.openxmlformats-officedocument.spreadsheetml.sheet | CSV | PC-AXIS,https://www.ine.es/jaxi/Tabla.htm?path=/t20/e244/edificios/p04/&file=4mun09.px | https://www.ine.es/jaxi/files/_px/csv_bd/t20/e244/edificios/p04/4mun09.csv | https://servicios.ine.es/wstempus/js/es/DATOS_TABLA/t20/e244/edificios/p04/4mun09.px?tip=AM | https://www.ine.es/jaxi/files/_px/xlsx/t20/e244/edificios/p04/4mun09.xlsx | https://www.ine.es/jaxi/files/_px/csv_bdsc/t20/e244/edificios/p04/4mun09.csv | https://www.ine.es/jaxi/files/_px/px/t20/e244/edificios/p04/4mun09.px,,"mié, 09 oct 2013 15:02:59 GMT+0000"
"Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles (Identificador API: /t20/e244/edificios/p04/l0/4mun10.px)","Tabla de INEbase
Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles. Censos de Población y Viviendas",España (estatal),,,EA0042823,Instituto Nacional de Estadística (INE),urn:ine:es:TABLA:PX:t20:e244:edificios:p04:4mun10,https://datos.gob.es/catalogo/ea0042823-edificios-destinados-principal-o-exclusivamente-a-viviendas-que-disponen-de-garaje-por-municipios-con-mas-de-2-000-habitantes-n-de-plazas-de-garaje-y-n-de-inmuebles-identificador-api-t20-e244-edificios-p04-l0-4mun10-px,PC-AXIS | HTML | CSV | application/vnd.openxmlformats-officedocument.spreadsheetml.sheet | CSV | JSON,https://www.ine.es/jaxi/files/_px/px/t20/e244/edificios/p04/4mun10.px | https://www.ine.es/jaxi/Tabla.htm?path=/t20/e244/edificios/p04/&file=4mun10.px | https://www.ine.es/jaxi/files/_px/csv_bd/t20/e244/edificios/p04/4mun10.csv | https://www.ine.es/jaxi/files/_px/xlsx/t20/e244/edificios/p04/4mun10.xlsx | https://www.ine.es/jaxi/files/_px/csv_bdsc/t20/e244/edificios/p04/4mun10.csv | https://servicios.ine.es/wstempus/js/es/DATOS_TABLA/t20/e244/edificios/p04/4mun10.px?tip=AM,,"mié, 09 oct 2013 15:03:01 GMT+0000"
"Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles (Identificador API: /t20/e244/edificios/p04/l0/4mun11.px)","Tabla de INEbase
Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles. Censos de Población y Viviendas",España (estatal),,,EA0042823,Instituto Nacional de Estadística (INE),urn:ine:es:TABLA:PX:t20:e244:edificios:p04:4mun11,https://datos.gob.es/catalogo/ea0042823-edificios-destinados-principal-o-exclusivamente-a-viviendas-que-disponen-de-garaje-por-municipios-con-mas-de-2-000-habitantes-n-de-plazas-de-garaje-y-n-de-inmuebles-identificador-api-t20-e244-edificios-p04-l0-4mun11-px1,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet | CSV | JSON | HTML | CSV | PC-AXIS,https://www.ine.es/jaxi/files/_px/xlsx/t20/e244/edificios/p04/4mun11.xlsx | https://www.ine.es/jaxi/files/_px/csv_bd/t20/e244/edificios/p04/4mun11.csv | https://servicios.ine.es/wstempus/js/es/DATOS_TABLA/t20/e244/edificios/p04/4mun11.px?tip=AM | https://www.ine.es/jaxi/Tabla.htm?path=/t20/e244/edificios/p04/&file=4mun11.px | https://www.ine.es/jaxi/files/_px/csv_bdsc/t20/e244/edificios/p04/4mun11.csv | https://www.ine.es/jaxi/files/_px/px/t20/e244/edificios/p04/4mun11.px,,"mié, 09 oct 2013 15:03:03 GMT+0000"
"Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles (Identificador API: /t20/e244/edificios/p04/l0/4mun12.px)","Tabla de INEbase
Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles. Censos de Población y Viviendas",España (estatal),,,EA0042823,Instituto Nacional de Estadística (INE),urn:ine:es:TABLA:PX:t20:e244:edificios:p04:4mun12,https://datos.gob.es/catalogo/ea0042823-edificios-destinados-principal-o-exclusivamente-a-viviendas-que-disponen-de-garaje-por-municipios-con-mas-de-2-000-habitantes-n-de-plazas-de-garaje-y-n-de-inmuebles-identificador-api-t20-e244-edificios-p04-l0-4mun12-px1,CSV | JSON | HTML | PC-AXIS | application/vnd.openxmlformats-officedocument.spreadsheetml.sheet | CSV,https://www.ine.es/jaxi/files/_px/csv_bd/t20/e244/edificios/p04/4mun12.csv | https://servicios.ine.es/wstempus/js/es/DATOS_TABLA/t20/e244/edificios/p04/4mun12.px?tip=AM | https://www.ine.es/jaxi/Tabla.htm?path=/t20/e244/edificios/p04/&file=4mun12.px | https://www.ine.es/jaxi/files/_px/px/t20/e244/edificios/p04/4mun12.px | https://www.ine.es/jaxi/files/_px/xlsx/t20/e244/edificios/p04/4mun12.xlsx | https://www.ine.es/jaxi/files/_px/csv_bdsc/t20/e244/edificios/p04/4mun12.csv,,"mié, 09 oct 2013 15:03:08 GMT+0000"
"Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles (Identificador API: /t20/e244/edificios/p04/l0/4mun13.px)","Tabla de INEbase
Edificios destinados principal o exclusivamente a viviendas que disponen de garaje por municipios (con más de 2.000 habitantes), nº de plazas de garaje y nº de inmuebles. Censos de Población y Viviendas",España (estatal),,,EA0042823,Instituto Nacional de Estadística (INE),urn:ine:es:TABLA:PX:t20:e244:edificios:p04:4mun13,https://datos.gob.es/catalogo/ea0042823-edificios-destinados-principal-o-exclusivamente-a-viviendas-que-disponen-de-garaje-por-municipios-con-mas-de-2-000-habitantes-n-de-plazas-de-garaje-y-n-de-inmuebles-identificador-api-t20-e244-edificios-p04-l0-4mun13-px1,HTML | CSV | application/vnd.openxmlformats-officedocument.spreadsheetml.sheet | PC-AXIS | JSON | CSV,https://www.ine.es/jaxi/Tabla.htm?path=/t20/e244/edificios/p04/&file=4mun13.px | https://www.ine.es/jaxi/files/_px/csv_bd/t20/e244/edificios/p04/4mun13.csv | https://www.ine.es/jaxi/files/_px/xlsx/t20/e244/edificios/p04/4mun13.xlsx | https://www.ine.es/jaxi/files/_px/px/t20/e244/edificios/p04/4mun13.px | https://servicios.ine.es/wstempus/js/es/DATOS_TABLA/t20/e244/edificios/p04/4mun13.px?tip=AM | https://www.ine.es/jaxi/files/_px/csv_bdsc/t20/e244/edificios/p04/4mun13.csv,,"mié, 09 oct 2013 15:03:10 GMT+0000"
