osm_id,tipo_dato,lat,lon,nombre,operador,horario,zona
node/13301492676,parquimetro,41.2857364,1.2530613,,,,
node/13301492677,parquimetro,41.2857205,1.2527743,,,,
node/13306224742,parquimetro,41.6166825,0.6125094,,,,
node/13306540180,parquimetro,43.3679638,-5.8571063,,,,
node/13309419083,parquimetro,43.2946902,-0.3772187,,,,
node/13309428726,parquimetro,43.292618,-0.3718594,,,,
node/13311280654,parquimetro,42.8493054,-2.6644157,,,,
node/13322339040,parquimetro,41.6177148,0.6216768,,,,
node/13323561171,parquimetro,43.6015743,1.456194,,,,
node/13323571930,parquimetro,43.5929617,1.4574428,,,,766
node/13323571932,parquimetro,43.6101662,1.446801,,,,
node/13323577454,parquimetro,43.6056888,1.454004,,,,
node/13323577592,parquimetro,43.5946572,1.4436092,,,,
node/13323577646,parquimetro,43.5927564,1.4537607,,,,
node/13323578889,parquimetro,43.5944594,1.4414196,,,,
node/13323578891,parquimetro,43.5991667,1.4558777,,,,
node/13323578892,parquimetro,43.5930533,1.4488577,,,,
node/13323583480,parquimetro,43.5927786,1.4527415,,,,
node/13323583484,parquimetro,43.6108979,1.4492024,,,,280 H
node/13323584353,parquimetro,43.593214,1.4555847,,,,673
node/13323587447,parquimetro,43.6076963,1.4528513,,,,
node/13323587449,parquimetro,43.6130095,1.4500361,,,,333 E
node/13323590314,parquimetro,43.5923719,1.4575342,,,,
node/13323590315,parquimetro,43.5920015,1.4500548,,,,
node/13323593710,parquimetro,43.5943675,1.4553523,,,,
node/13323593711,parquimetro,43.6066427,1.4520233,,,,
node/13323595907,parquimetro,43.6056853,1.4511026,,,,
node/13323600058,parquimetro,43.5926931,1.4531808,,,,710
node/13323602023,parquimetro,43.5966235,1.4552189,,,,
node/13323602024,parquimetro,43.5924808,1.4556935,,,,667
node/13323603288,parquimetro,43.6125099,1.4506116,,,,332 I
node/13323608063,parquimetro,43.6023227,1.450707,,,,
node/13323608064,parquimetro,43.6120566,1.448155,,,,118.D
node/13323609102,parquimetro,43.5936981,1.448689,,,,
node/13323609105,parquimetro,43.6097418,1.4528192,,,,
node/13323609213,parquimetro,43.5935502,1.4568597,,,,
node/13323653332,parquimetro,43.602608,1.4554918,,,,
node/13323663907,parquimetro,43.6000534,1.4559199,,,,
node/13323678970,parquimetro,43.596501,1.4551602,,,,
node/13323688297,parquimetro,43.6042066,1.4503762,,,,
node/13323693182,parquimetro,43.5921871,1.4492136,,,,
node/13323701630,parquimetro,43.6095948,1.4515066,,,,
node/13325155848,parquimetro,43.2901332,-1.9799421,,,,
node/13325155849,parquimetro,43.2900227,-1.9805188,,,,
node/13328836568,parquimetro,43.0905133,2.6221785,,,,
node/13328878276,parquimetro,43.0051181,2.5514946,,,,
node/13333691440,parquimetro,43.3659987,-5.8462513,,,,
node/13333862861,parquimetro,42.8246739,-1.6493525,,,,
node/13337291818,parquimetro,42.8045206,-1.6745736,,,,
node/13337324890,parquimetro,42.8041819,-1.6755052,,,,
node/13338560357,parquimetro,42.8505575,-2.6523438,,,,
node/13338609540,parquimetro,42.8477214,-2.6603616,,,,
node/13347694607,parquimetro,43.3089413,-2.0063994,,,,
node/13348194964,parquimetro,42.8490916,-2.6614073,,,,
node/13353694475,parquimetro,43.5959906,3.9050286,,,,
node/13353694476,parquimetro,43.596876,3.9044222,,,,
node/13353694478,parquimetro,43.596688,3.9040404,,,,
node/13354038081,parquimetro,41.4482328,1.9702678,,,"Aug off; Mo-Fr 09:00-13:30,16:00-20:00; Sa 09:00-14:00",
node/13355130013,parquimetro,43.3188983,-1.9800839,,,,
node/13355200403,parquimetro,38.992099,-1.858103,,,,192
node/13356509628,parquimetro,41.6145843,0.6202895,,,,
node/13357436463,parquimetro,41.2641783,1.9403511,,,,
node/13357441272,parquimetro,41.26441,1.9427998,,,,
node/13357442207,parquimetro,41.2637262,1.9371104,,,,
node/13357451120,parquimetro,41.2629629,1.9322423,,,,
node/13357456727,parquimetro,41.2652997,1.996707,,,,
node/13357458540,parquimetro,41.2652549,1.9870018,,,,
node/13357458824,parquimetro,41.2652106,1.9517049,,,,
node/13357463948,parquimetro,41.2640107,1.9390012,,,,
node/13357467239,parquimetro,41.2646943,1.9455476,,,,
node/13357468918,parquimetro,41.2635787,1.9361924,,,,
node/13357469741,parquimetro,41.2651255,1.951029,,,,
node/13357470620,parquimetro,41.2643388,1.9418264,,,,
node/13357470801,parquimetro,41.2633863,1.9349227,,,,
node/13359414367,parquimetro,41.197559,1.6605136,,,,
node/13359418042,parquimetro,41.1914224,1.6191238,,,,
node/13359422798,parquimetro,41.1973224,1.6593251,,,,
node/13359424242,parquimetro,41.1961307,1.6459214,,,,
node/13359425549,parquimetro,41.1984738,1.6709048,,,,
node/13359428110,parquimetro,41.2027477,1.6817435,,,,
node/13359431960,parquimetro,41.1976243,1.6622578,,,,
node/13359431961,parquimetro,41.1925862,1.6294609,,,,
node/13359432121,parquimetro,41.203745,1.6808317,,,,
node/13359432436,parquimetro,41.1910174,1.6155187,,,,
node/13359433285,parquimetro,41.1923768,1.6272728,,,,
node/13359434103,parquimetro,41.1978775,1.6638274,,,,
node/13359434105,parquimetro,41.1907626,1.6129173,,,,
node/13359435857,parquimetro,41.1983273,1.6695282,,,,
node/13359435858,parquimetro,41.1982801,1.6678133,,,,
node/13359435905,parquimetro,41.1921846,1.6253738,,,,
node/13359437093,parquimetro,41.1919108,1.6232342,,,,
node/13359447631,parquimetro,41.1963644,1.6450061,,,,
node/13359449122,parquimetro,41.1905779,1.6109768,,,,
node/13359922077,parquimetro,41.1166883,1.2621708,,,,
node/13359964446,parquimetro,41.1164834,1.2617586,,,,
node/13359972512,parquimetro,41.1175413,1.2523642,,,,
node/13361861610,parquimetro,43.5820364,1.4467028,,,,
node/13362052042,parquimetro,41.0747209,1.1206144,,,,
node/13362053135,parquimetro,41.0670623,1.0715948,,,,
node/13363579481,parquimetro,38.9886682,-1.8547005,,,,
node/13363579486,parquimetro,38.9893271,-1.8545998,,,,
node/13363732388,parquimetro,40.8054304,0.7010407,,,,
node/13363735188,parquimetro,40.8023669,0.6993488,,,,
node/13364985107,parquimetro,42.5701062,-0.5463207,,,,
node/13366958028,parquimetro,38.9862886,-1.8550066,,,,241
node/13366995548,parquimetro,38.9839411,-1.8544593,,,,238
node/13367463174,parquimetro,42.8453877,-2.6622487,,,,
node/13367540301,parquimetro,42.8445739,-2.6657019,,,,
node/13367776070,parquimetro,40.3640937,0.4029655,,,,
node/13367776071,parquimetro,40.3611683,0.4008252,,,,
node/13367777002,parquimetro,40.3716301,0.4052808,,,,
node/13367778439,parquimetro,40.3648998,0.4029882,,,,
node/13369953558,parquimetro,43.3121918,-1.9677366,,,,
node/13370017702,parquimetro,43.3123232,-1.9680577,,,,
node/13370417417,parquimetro,41.1897388,1.6052641,,,,
node/13370417531,parquimetro,41.1908558,1.6026963,,"Calafell Empresa Municipal de Serveis, S.A.",Jul-Aug 10:00-22:00,6005
node/13372986917,parquimetro,42.5722249,-0.5489632,,,,
node/13373663917,parquimetro,38.9904148,-1.8727459,,,,
node/13373663919,parquimetro,38.990278,-1.8716537,,,,
node/13375667200,parquimetro,38.9890789,-1.8532759,,,,225
node/13376524854,parquimetro,41.4186982,2.1692197,,BSM,,
node/13377945149,parquimetro,38.9879612,-1.8595838,,,,217
node/13383180442,parquimetro,38.9892782,-1.859566,,,,210
node/13386363444,parquimetro,38.9927907,-1.8508326,,,,243
node/13389098621,parquimetro,38.9861416,-1.8468103,,,,297
node/13389098624,parquimetro,38.9860847,-1.8471835,,,,296
node/13389612101,parquimetro,43.7133356,-1.0556235,,,,
node/13389612116,parquimetro,43.7133574,-1.0567171,,,,
node/13389612118,parquimetro,43.7129638,-1.0567265,,,,
node/13389612128,parquimetro,43.7129444,-1.0557475,,,,
node/13390345443,parquimetro,42.6935739,2.8812211,,,,
node/13390674200,parquimetro,38.9855763,-1.8541523,,,,236
node/13391174885,parquimetro,38.5398688,-0.1280161,,,,
node/13391204988,parquimetro,38.5448035,-0.1319075,,,,
node/13391207008,parquimetro,38.5394619,-0.1155481,,,,
node/13391218714,parquimetro,38.538425,-0.1272364,,,,
node/13393370057,parquimetro,43.5959153,1.4197364,,,,
node/13393370058,parquimetro,43.5955976,1.4189588,,,,
node/13393373249,parquimetro,43.5962834,1.4222718,,,,
node/13393651889,parquimetro,40.4644659,-3.7147662,,,,
node/13393713184,parquimetro,40.4633314,-3.7144108,,,,
node/13393718000,parquimetro,40.4641633,-3.7139304,,,,
node/13393747522,parquimetro,40.464315,-3.7160019,,,,
node/13393748453,parquimetro,40.4637438,-3.7163282,,,,
node/13393749081,parquimetro,40.463202,-3.7157883,,,,
node/13395579326,parquimetro,38.9974922,-1.8533903,,,,
node/13396165615,parquimetro,43.5925831,1.4188252,,,,
node/13397251498,parquimetro,43.595322,1.4169124,,,,
node/13397336183,parquimetro,43.5971167,1.4213945,,,,
node/13397365930,parquimetro,43.5971761,1.4216014,,,,
node/13397368978,parquimetro,43.5968304,1.4257158,,,,
node/13397376676,parquimetro,43.5960479,1.4214101,,,,
node/13397379012,parquimetro,43.5969175,1.4254847,,,,
node/13397385100,parquimetro,43.5970026,1.4198188,,,,
node/13397514912,parquimetro,38.9928291,-1.851713,,,,
node/13397578811,parquimetro,42.8091518,-1.6652786,,,,
node/13397579276,parquimetro,42.809818,-1.6640978,,,,
node/13398573403,parquimetro,42.8100995,-1.6641264,,,,
node/13401782238,parquimetro,43.6095606,1.4365923,,,,
node/13401791213,parquimetro,43.6145011,1.4334057,,,,
node/13401791622,parquimetro,43.6148976,1.434087,,,,
node/13408482904,parquimetro,38.9848035,-1.8537486,,,,235
node/13408482929,parquimetro,38.9845111,-1.8545739,,,,
node/13410462064,parquimetro,38.9966592,-1.8629535,,,,175
node/13410462078,parquimetro,38.9961919,-1.8614464,,,,174
node/13411136867,parquimetro,40.4624336,-3.7125538,,,,
node/13411188544,parquimetro,40.4623626,-3.7100021,,,,
node/13411196849,parquimetro,40.4653266,-3.7173023,,,,
node/13411197394,parquimetro,40.4621883,-3.709592,,,,
node/13411197609,parquimetro,40.4629113,-3.713282,,,,
node/13411203927,parquimetro,40.4617364,-3.7107935,,,,
node/13411203928,parquimetro,40.4646655,-3.7137308,,,,
node/13411204327,parquimetro,40.4642897,-3.7173709,,,,
node/13413173220,parquimetro,38.9917539,-1.856839,,,,193
node/13414465990,parquimetro,41.1935548,1.6059886,,"Calafell Empresa Municipal de Serveis, S.A.","Mo-Su,PH 10:00-14:00",201
node/13414477007,parquimetro,41.1945452,1.6055808,,Ajuntament de Calafell,,204
node/13415690671,parquimetro,42.8475061,-2.6622454,,,,
node/13415903003,parquimetro,43.7087531,-1.0505777,,,,
node/13415913620,parquimetro,43.7090161,-1.0503866,,,,
node/13416750920,parquimetro,43.7099879,-1.0506221,,,,
node/13416750923,parquimetro,43.7095332,-1.0504571,,,,
node/13417705886,parquimetro,40.3940098,-3.6831803,,,,
node/13417886313,parquimetro,38.989003,-1.8574396,,,,
node/13417886317,parquimetro,38.9882095,-1.8581012,,,,215
node/13418733739,parquimetro,36.7400364,-3.5209766,,,,
node/13428325309,parquimetro,38.9978538,-1.8520298,,,,144
node/13429409476,parquimetro,42.5202928,3.1069589,,,,
node/13430213744,parquimetro,38.9973088,-1.8556832,,,,167
node/13430213772,parquimetro,38.9963519,-1.8603576,,,,173
node/13430213786,parquimetro,38.9970953,-1.8606047,,,,172
node/13430213792,parquimetro,38.99821,-1.8606377,,,,170
node/13430213800,parquimetro,38.9980783,-1.8595535,,,,169
node/13430701533,parquimetro,40.9526474,-4.123709,,Ayuntamiento de Segovia,,
node/13431374714,parquimetro,40.434206,-3.8012004,,,,
node/13431411908,parquimetro,41.4627197,2.2723954,,,,
node/13431414212,parquimetro,40.4349676,-3.7998096,,,,
node/13431439943,parquimetro,40.4351897,-3.802575,,,,
node/13431443509,parquimetro,42.6994082,2.8912116,,,,
node/13432363395,parquimetro,38.9982073,-1.8555934,,,,168
node/13432378888,parquimetro,38.9961922,-1.8635591,,,,198
node/13432378902,parquimetro,38.9948842,-1.8612861,,,,
node/13440389791,parquimetro,42.8483146,-2.6614564,,,,
node/13442642249,parquimetro,41.642533,-0.8953653,,Z+M UTE,,
node/13444978271,parquimetro,38.994304,-1.8614348,,,,188
node/13444978280,parquimetro,38.9936057,-1.861037,,,,190
node/13445345840,parquimetro,41.2654529,1.9466999,,,,
node/13446070619,parquimetro,41.2652651,1.9502538,,,,
node/13446120935,parquimetro,41.2647965,1.9468947,,,,
node/13446132041,parquimetro,41.2654778,1.9476503,,,,
node/13447793244,parquimetro,38.997062,-1.8563555,,,,151
node/13447793288,parquimetro,38.9972014,-1.8571491,,,,181
node/13447995383,parquimetro,41.2652924,1.9453466,,,,
node/13448032463,parquimetro,41.6431636,-0.8965583,Corona Aragón-Claret,Z+M UTE,,100302
node/13451265203,parquimetro,28.4153505,-16.542544,,,,
node/13453190977,parquimetro,38.9931772,-1.8612412,,,,203
node/13456124947,parquimetro,43.614205,3.8548218,,TAM,,1227
node/13456780219,parquimetro,43.6139716,3.8534026,,TAM,,1228
node/13460223573,parquimetro,43.5752522,3.8309761,,,,
node/13462179213,parquimetro,38.9927914,-1.860801,,,,
node/13462198402,parquimetro,38.9977107,-1.8599948,,,,
node/13462409078,parquimetro,41.5403854,2.2135664,,,,
node/13462624976,parquimetro,43.3155172,1.9536539,,,,
node/13463879874,parquimetro,38.9925676,-1.8601836,,,,206
node/13463879876,parquimetro,38.9929694,-1.8598016,,,,191
node/13463879893,parquimetro,38.9920095,-1.8594474,,,,207
node/13470248202,parquimetro,38.9883365,-1.8537133,,,,228
node/13470733081,parquimetro,41.6451054,-0.8879466,,Z+M UTE,,
node/13475549806,parquimetro,42.8506904,-2.6586179,,,,
node/13475750296,parquimetro,38.9943163,-1.8605356,,,,201
node/13483383520,parquimetro,38.9847578,-1.8485614,,,,298
node/13483383548,parquimetro,38.9873283,-1.8613672,,,,212
node/13483463014,parquimetro,43.6303357,3.8610865,,TaM,,1907
node/13483489009,parquimetro,43.6363905,3.8609405,,TaM,,1913
node/13483489011,parquimetro,43.6339693,3.8638811,,TaM,,1915
node/13483489012,parquimetro,43.6347198,3.8664774,,TaM,,1916
node/13484777882,parquimetro,43.3161295,-1.9048277,,,,
node/13500867719,parquimetro,43.3086697,-1.90511,,,,
node/13511831443,parquimetro,38.9898749,-1.8580973,,,,218
node/13511911285,parquimetro,38.5346086,-0.1544291,,,,
node/13511928332,parquimetro,38.5328675,-0.1573766,,,,
node/13511952539,parquimetro,38.532117,-0.1588448,,,,
node/13511954829,parquimetro,38.535507,-0.1526116,,,,
node/13511970055,parquimetro,38.5337445,-0.1556727,,,,
node/13514052926,parquimetro,43.3095444,-1.9022972,,,,
node/13516520897,parquimetro,38.9973844,-1.8589321,,,,179
node/13516520900,parquimetro,38.9968188,-1.8601598,,,,177
node/13517071916,parquimetro,42.527102,3.0787988,,,,
node/13521302039,parquimetro,40.3992579,-3.6871048,,,,
node/13521306182,parquimetro,40.4003738,-3.6924529,,,,
node/13521306645,parquimetro,40.3993567,-3.6889426,,,,
node/13521310124,parquimetro,40.3994304,-3.6904178,,,,
node/13521310431,parquimetro,40.4008432,-3.6940733,,,,
node/13522313336,parquimetro,40.8126018,0.7115078,,,,
node/13526357568,parquimetro,40.6565885,-4.6871273,,,,
node/13526988435,parquimetro,41.1885107,1.586596,,"Calafell Empresa Municipal de Serveis, S.A.",Jul-Aug 10:00-22:00,5013
node/13527178937,parquimetro,41.1911262,1.6044621,,"Calafell Empresa Municipal de Serveis, S.A.",Jul-Aug 10:00-22:00,6006
node/13529199370,parquimetro,41.1891143,1.595329,,"Calafell Empresa Municipal de Serveis, S.A.",Jul-Aug 10:00-22:00,5010
node/13529272938,parquimetro,41.1902799,1.6078392,,"Calafell Empresa Municipal de Serveis, S.A.",Jul-Aug 10:00-22:00,6020
node/13529293243,parquimetro,41.1897998,1.6027033,,"Calafell Empresa Municipal de Serveis, S.A.",Jul-Aug 10:00-22:00,6022
node/13529300083,parquimetro,41.1930766,1.6045141,,"Calafell Empresa Municipal de Serveis, S.A.","Mo-Su,PH 10:00-14:00",202
node/13529301855,parquimetro,41.1888265,1.5921623,,"Calafell Empresa Municipal de Serveis, S.A.",Jul-Aug 10:00-22:00,5011
node/13529316091,parquimetro,41.1893878,1.5983036,,"Calafell Empresa Municipal de Serveis, S.A.",Jul-Aug 10:00-22:00,6023
node/13529522620,parquimetro,41.2654908,1.9490891,,,Sa-Su 10:00-21:00,
node/13529654677,parquimetro,41.2658587,1.9632608,,,,
node/13529659194,parquimetro,41.2670658,2.0093505,,,,
node/13529669800,parquimetro,41.2653548,1.9937871,,,,
node/13529690341,parquimetro,41.2654196,1.9855381,,,,
node/13529691669,parquimetro,41.2653744,1.9896469,,,,
node/13529691929,parquimetro,41.264911,1.9478741,,,,
node/13529691930,parquimetro,41.2655389,1.9583124,,,,
node/13529696071,parquimetro,41.2672411,2.0147843,,,,
node/13529699946,parquimetro,41.2654799,1.9516413,,,,
node/13529699948,parquimetro,41.2654048,1.988344,,,,
node/13529707085,parquimetro,41.2655263,1.9993192,,,,
node/13529707086,parquimetro,41.2659907,2.0057803,,,,
node/13529710441,parquimetro,41.2658957,1.9648866,,,,
node/13529716484,parquimetro,41.2655619,1.9594673,,,,
node/13529716485,parquimetro,41.2657899,1.9608175,,,,
node/13529716486,parquimetro,41.2658668,1.9636163,,,,
node/13529722525,parquimetro,41.2658946,1.9659793,,,,
node/13529723749,parquimetro,41.269412,2.0199442,,,,
node/13529724001,parquimetro,41.2656716,1.9772284,,,,
node/13529724002,parquimetro,41.2652326,1.9888509,,,,
node/13531640169,parquimetro,38.9918068,-1.8603013,,,,196
node/13531640183,parquimetro,38.9955455,-1.8617894,,,,189
node/13531670531,parquimetro,38.9952922,-1.8632545,,,,197
node/13532588997,parquimetro,41.4598323,2.2667135,,,,
node/13532612679,parquimetro,41.3110479,2.0158066,,,,
node/13532617013,parquimetro,41.3094443,2.0139377,,,,
node/13532632369,parquimetro,41.3107991,2.0151738,,,,
node/13532635544,parquimetro,41.3113287,2.0154447,,,,
node/13532638426,parquimetro,41.3085982,2.0130743,,,,
node/13532661944,parquimetro,41.3589994,2.1053291,,,,
node/13532672361,parquimetro,41.3839174,2.1893331,,,,
node/13532673587,parquimetro,41.3562539,2.0984068,,,,
node/13534021473,parquimetro,38.9981904,-1.8584744,,,,153
node/13534555534,parquimetro,41.5692429,2.52985,,,,
node/13534588628,parquimetro,41.5701587,2.532172,,,,
node/13534592296,parquimetro,41.5800915,2.5633335,,,,
node/13541441847,parquimetro,41.8225744,3.071186,,,,
node/13541462397,parquimetro,41.8489822,3.1150995,,,,
node/13541462399,parquimetro,41.8503559,3.1255751,,,,
node/13541463050,parquimetro,41.8435046,3.094755,,,,
node/13541465184,parquimetro,41.8423136,3.0973728,,,,
node/13543762400,parquimetro,41.969506,3.148524,,,,
node/13543816936,parquimetro,41.9708684,3.1487561,,,,
node/13544733501,parquimetro,43.3253592,-1.9829184,,,,
node/13544733506,parquimetro,43.3248057,-1.9820427,,,,
node/13544733507,parquimetro,43.3240072,-1.9813866,,,,
node/13545808976,parquimetro,38.9941124,-1.862433,,,,202
node/13555825486,parquimetro,42.4803392,3.1332129,,,,
node/13555833218,parquimetro,42.4801543,3.1337533,,,,
node/13555846098,parquimetro,42.4799687,3.1351826,,,,
node/13555846691,parquimetro,42.487669,3.1269327,,,,
node/13555859800,parquimetro,42.4833519,3.1299332,,,,
node/13555869433,parquimetro,42.4848052,3.1311768,,,,
node/13555870115,parquimetro,42.480475,3.1321477,,,,
node/13566410039,parquimetro,38.9850411,-1.8450047,,,,291
node/13566410043,parquimetro,38.9862344,-1.845663,,,,295
node/13566410053,parquimetro,38.9854304,-1.8480962,,,,285
node/13568052730,parquimetro,43.6135349,1.4444056,,,,
node/13568270601,parquimetro,43.3685223,-1.7934237,,,,
node/13570676547,parquimetro,27.755423,-15.6828135,Calle José Manuel Santana García,,,1020
