Código Reserva;Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud Reserva;Texto Cajetines;Longitud;Latitud
 Sin Datos;439316.6200000000;4481301.3800000000;14/07/22;8 Fuencarral - El Pardo;83 Peñagrande;ISLA DE AROSA, CALLE, DE LA;25;Carga y descarga;Batería;3;6,9;LAB. DE LUNES A VIERNES DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. SÁBADOS DE 08:00 A 14:00 H. EXCEPTO CARGA Y DESCARGA;-3.7159508150;40.4801847670
 Sin Datos;439491.6000000000;4481483.5600000000;09/03/23;8 Fuencarral - El Pardo;83 Peñagrande;FERMIN CABALLERO, CALLE, DE;S/N;Carga y descarga;Batería;2;7,5;LAB. DE 08:00 A 14:30 H. EXCEPTO CARGA Y DESCARGA;-3.7139039800;40.4818383810
 Sin Datos;438211.5300000000;4481690.1500000000;24/04/23;8 Fuencarral - El Pardo;83 Peñagrande;RAMON GOMEZ DE LA SERNA, CALLE, DE;83;Carga y descarga;Batería;1;5,3;LAB. DE 08:00 A 17:00 H. EXCEPTO CARGA Y DESCARGA;-3.7290257690;40.4836056120
 Sin Datos;438187.6500000000;4480760.6200000000;28/12/20;8 Fuencarral - El Pardo;83 Peñagrande;ISLAS ALEUTIANAS, CALLE, DE LAS;4;Carga y descarga;Batería;2;6,19;LAB. DE 08:00 A 14:30 H. EXCEPTO CARGA Y DESCARGA TIEMPO MÁXIMO 30 MINUTOS;-3.7292169080;40.4752300000
 Sin Datos;439058.9000000000;4481415.9700000000;23/03/05;8 Fuencarral - El Pardo;83 Peñagrande;ISLA DE TAVIRA, CALLE, DE LA;26;Carga y descarga;Batería;3;16,8;LAB. DE 09:00 A 20:00 H. EXCEPTO CARGA Y DESCARGA.;-3.7190022730;40.4811983290
 Sin Datos;438954.2400000000;4481222.8200000000;04/10/21;8 Fuencarral - El Pardo;83 Peñagrande;ISLAS CIES, CALLE, DE LAS;45;Carga y descarga;Línea;3;15;DE LUNES A VIERNES DE 09:00 A 14:00 Y DE 16:30 A 20:00 H. EXCEPTO CARGA Y DESCARGA;-3.7202184340;40.4794502920
 Sin Datos;438489.8400000000;4481455.0700000000;25/02/22;8 Fuencarral - El Pardo;83 Peñagrande;RAMON GOMEZ DE LA SERNA, CALLE, DE;119;Carga y descarga;Línea;2;10;LAB. DE LUNES A SÁBADOS DE 08:00 A 18:00 H. (MÁXIMO 30 MINUTOS) EXCEPTO CARGA Y DESCARGA ;-3.7257195160;40.4815084710
 Sin Datos;438990.9400000000;4481530.8000000000;28/09/23;8 Fuencarral - El Pardo;83 Peñagrande;PICO SALVAGUARDIA, PLAZA, DEL;1;Carga y descarga;Línea;2;12,5;LAB. DE LUNES A SABADOS DE 09:00 A 11:00 Y DE 16:00 A 18:00 H. EXCEPTO CARGA Y DESCARGA ;-3.7198150140;40.4822273620
 Sin Datos;438239.4400000000;4480676.0400000000;23/01/24;8 Fuencarral - El Pardo;83 Peñagrande;JOAQUIN LORENZO, CALLE, DE;50;Carga y descarga;Línea;3;9,9;LAB. DE LUNES A SÁBADO DE 08:00 A 14:30 H. MÁX. 45 MINUTOS EXCEPTO CARGA Y DESCARGA;-3.7285977700;40.4744726070
 Sin Datos;438774.6800000000;4481891.3200000000;27/11/13;8 Fuencarral - El Pardo;83 Peñagrande;VALLE DE PINARES LLANOS, CALLE, DEL;27;Carga y descarga;Línea;3;15;LAB. DE 08:00 A 17:00 H EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.7224012880;40.4854590730
 Sin Datos;438948.2000000000;4480825.1500000000;22/12/18;8 Fuencarral - El Pardo;83 Peñagrande;MONFORTE DE LEMOS, AVENIDA, DE;S/N;Carga y descarga;Batería;4;12;DE 08:00 A 18:00 H EXCEPTO CARGA Y DESCARGA;-3.7202513790;40.4758674730
 Sin Datos;439102.2100000000;4480633.1700000000;20/08/25;8 Fuencarral - El Pardo;83 Peñagrande;CANDIDO MATEOS, CALLE, DE;21;Carga y descarga;Línea;3;15;lab. de Lunes a Sábados de 8 a 14:30 h. MÁXIMO 45 MINUTOS EXCEPTO CARGA Y DESCARGA;-3.7184161380;40.4741496880
0804001;439626.2200000000;4481529.1800000000;14/09/22;8 Fuencarral - El Pardo;84 Pilar;FERMIN CABALLERO, CALLE, DE;70;Carga y descarga 360;Línea;8;19,2;Laborables de 08:00 a 14:00 y de 16:30 a 19:00 EN LINEA MÁXIMO 45 MINUTOS ;-3.7123200960;40.4822599630
0804002;440206.7800000000;4481140.4200000000;14/09/22;8 Fuencarral - El Pardo;84 Pilar;MONDARIZ, PLAZA, DE;1;Carga y descarga 360;Línea;4;22,8;Laborables de 09:00 a 20:00 MÁXIMO 45 MINUTOS ;-3.7054342890;40.4787996990
0804003;440084.5000000000;4481109.7100000000;15/09/22;8 Fuencarral - El Pardo;84 Pilar;ARTEIJO, PLAZA, DE;1;Carga y descarga 360;Línea;3;16,5;Laborables de 09:00 a 20:00 MÁXIMO 45 MINUTOS ;-3.7068739030;40.4785143090
0804004;439443.8400000000;4480747.5800000000;15/09/22;8 Fuencarral - El Pardo;84 Pilar;SARRIA, CALLE, DE;57;Carga y descarga 360;Batería;13;31,5;Laborables de 08:00 a 14:00 y de 16:30 a 19:00 MÁXIMO 45 MINUTOS ;-3.7143971250;40.4752055920
0804005;440124.7000000000;4480871.3700000000;15/09/22;8 Fuencarral - El Pardo;84 Pilar;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;58;Carga y descarga 360;Línea;2;13,1;Laborables de 08:00 a 14:00 y de 16:30 a 19:00 MÁXIMO 45 MINUTOS ;-3.7063770340;40.4763701860
0804006;440246.6600000000;4480903.3000000000;15/09/22;8 Fuencarral - El Pardo;84 Pilar;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;50;Carga y descarga 360;Línea;3;17;Laborables de 08:00 a 14:00 y de 16:30 a 19:00 MÁXIMO 45 MINUTOS ;-3.7049413730;40.4766658320
0804007;440230.1600000000;4481151.2900000000;14/09/22;8 Fuencarral - El Pardo;84 Pilar;MONDARIZ, PLAZA, DE;1;Carga y descarga 360;Línea;3;16;Laborables de 09:00 a 20:00 MÁXIMO 45 MINUTOS ;-3.7051594990;40.4788989920
0804008;440067.1700000000;4480855.9400000000;15/09/22;8 Fuencarral - El Pardo;84 Pilar;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;62;Carga y descarga 360;Línea;3;16,4;Laborables de 08:00 a 14:00 y de 16:30 a 19:00 MÁXIMO 45 MINUTOS ;-3.7070542700;40.4762268320
0804009;439885.2100000000;4480807.8900000000;15/09/22;8 Fuencarral - El Pardo;84 Pilar;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;74;Carga y descarga 360;Línea;2;11,7;Laborables de 09:00 a 20:00 MÁXIMO 45 MINUTOS ;-3.7091962730;40.4757808420
0804010;439840.2600000000;4481048.0400000000;16/09/22;8 Fuencarral - El Pardo;84 Pilar;VERIN, PLAZA, DE;17;Carga y descarga 360;Línea;3;15;Laborables de 09:00 a 20:00 MÁXIMO 45 MINUTOS ;-3.7097493490;40.4779409500
0804011;440345.1100000000;4480929.5000000000;15/09/22;8 Fuencarral - El Pardo;84 Pilar;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;42;Carga y descarga 360;Línea;2;10,4;Laborables de 08:00 a 14:00 y de 16:30 a 19:00 MÁXIMO 45 MINUTOS ;-3.7037824520;40.4769097400
0804012;439644.9400000000;4480480.8500000000;27/09/23;8 Fuencarral - El Pardo;84 Pilar;BETANZOS, AVENIDA, DE;10;Carga y descarga 360;Línea;2;13,5;Laborables de 08:00 a 14:00 y de 16:30 a 19:00 MÁXIMO 45 MINUTOS ;-3.7119994690;40.4728168740
0804013;439604.8700000000;4480899.6500000000;16/09/22;8 Fuencarral - El Pardo;84 Pilar;LA BAÑEZA, CALLE, DE;8;Carga y descarga 360;Línea;4;12;Laborables de lunes a sabado de 08:00 a 16:00 En línea MÁXIMO 45 MINUTOS  ;-3.7125119790;40.4765870500
0804014;439763.3400000000;4480969.0700000000;16/09/22;8 Fuencarral - El Pardo;84 Pilar;RIBADEO, PLAZA, DE;3;Carga y descarga 360;Línea;3;15;Laborables de 09:00 a 20:00 MÁXIMO 45 MINUTOS;-3.7106491790;40.4772237780
0804015;439583.5700000000;4480863.9500000000;16/09/22;8 Fuencarral - El Pardo;84 Pilar;PONFERRADA, CALLE, DE;49;Carga y descarga 360;Batería;5;12,8;Laborables de lunes a sabado de 08:00 a 16:00 MÁXIMO 45 MINUTOS ;-3.7127598980;40.4762641310
0804016;439710.5700000000;4480329.7700000000;19/09/22;8 Fuencarral - El Pardo;84 Pilar;SINESIO DELGADO, CALLE, DE;62;Carga y descarga 360;Línea;6;16;De lunes a viernes de 7.30 a  14h. y de 16.30 a 19 h. Sábados 7.30 a 14 h en línea MÁXIMO 45 MINUTOS;-3.7112109070;40.4714609120
0804017;439670.0900000000;4480926.8300000000;16/09/22;8 Fuencarral - El Pardo;84 Pilar;BETANZOS, AVENIDA, DE;52;Carga y descarga 360;Línea;2;11;lab. de lunes a sabado de 8 a 14.30 h. MÁXIMO 45 MINUTOS;-3.7117453050;40.4768362300
0804018;439622.4000000000;4481125.8500000000;12/09/22;8 Fuencarral - El Pardo;84 Pilar;BETANZOS, AVENIDA, DE;S/N;Carga y descarga 360;Línea;1;7,5;lab. de lunes a sábados de 8 a 14,30 h. MÁXIMO 45 MINUTOS;-3.7123267990;40.4786256920
0804019;439647.1800000000;4480893.7400000000;09/12/22;8 Fuencarral - El Pardo;84 Pilar;LA BAÑEZA, CALLE, DE;3;Carga y descarga 360;Línea;1;7,5;lab. de lunes a sábado de 8 a 14,30 h. MÁXMO 30 MINUTOS;-3.7120123600;40.4765369170
0804020;439734.9400000000;4481544.9900000000;04/01/23;8 Fuencarral - El Pardo;84 Pilar;FERMIN CABALLERO, CALLE, DE;68;Carga y descarga 360;Línea;2;10;lab de lunes a sábado de 8 a 14:30 h. MAXIMO 45 MINUTOS;-3.7110390200;40.4824101920
0804021;439990.8400000000;4481109.1400000000;10/06/25;8 Fuencarral - El Pardo;84 Pilar;MONFORTE DE LEMOS, AVENIDA, DE;113;Carga y descarga 360;Batería;6;15;LAB. DE LUNES A VIERNES DE 08:00 A 14:00 H. Y DE 16:30 A 19:00 H. EN LÍNEA MÁXIMO 45 MINUTOS;-3.7079786800;40.4785018180
0804022;439597.8600000000;4481140.5500000000;27/02/26;8 Fuencarral - El Pardo;84 Pilar;BETANZOS, AVENIDA, DE;63;Carga y descarga 360;Línea;6;15;LAB. DE 08:00 A 17:00 H. MÁXIMO 45 MINUTOS EN LÍNEA;-3.7126176330;40.4787562690
0805001;440457.8500000000;4481738.7800000000;19/09/22;8 Fuencarral - El Pardo;85 La Paz;SANGENJO, CALLE, DE;12;Carga y descarga 360;Línea;2;13;Laborables de 08:00 a 14:00 MÁXIMO 45 MINUTOS ;-3.7025285340;40.4842078480
0805002;440443.0500000000;4481898.3100000000;19/09/22;8 Fuencarral - El Pardo;85 La Paz;FERMIN CABALLERO, CALLE, DE;28 B;Carga y descarga 360;Batería;6;18,4;Laborables de 08:00 a 14:00 MÁXIMO 45 MINUTOS ;-3.7027181250;40.4856440810
0805003;440583.0600000000;4481803.8300000000;19/09/22;8 Fuencarral - El Pardo;85 La Paz;SANGENJO, CALLE, DE;16;Carga y descarga 360;Línea;3;15;Laborables de 08:00 a 14:00 y de 16:30 a 19:00 MÁXIMO 45 MINUTOS ;-3.7010573500;40.4848028070
0805004;441117.8300000000;4481562.3200000000;21/09/22;8 Fuencarral - El Pardo;85 La Paz;JULIO PALACIOS, CALLE, DE;19;Carga y descarga 360;Batería;2;7,8;Laborables de 07:00 a 12:00 MÁXIMO 45 MINUTOS ;-3.6947257080;40.4826648150
0805005;440719.5200000000;4482071.4100000000;19/09/22;8 Fuencarral - El Pardo;85 La Paz;FERMIN CABALLERO, CALLE, DE;6;Carga y descarga 360;Batería;3;8,5;Laborables de 08:00 a 14:00 y de 16:30 a 19:00 MÁXIMO 45 MINUTOS ;-3.6994724910;40.4872232100
0805006;441788.2700000000;4481250.8700000000;07/10/22;8 Fuencarral - El Pardo;85 La Paz;ARZOBISPO MORCILLO, CALLE, DEL;con Hospital;Carga y descarga 360;Línea;4;20;Sin tramo horario MÁXIMO 45 MINUTOS;-3.6867875500;40.4799069400
0805007;440670.8900000000;4482025.9300000000;02/06/26;8 Fuencarral - El Pardo;85 La Paz;FERMIN CABALLERO, CALLE, DE;10;Carga y descarga 360;Línea;6;18,3;LAB. DE 08:00 A 14:00 H Y DE 16:30 A 19:00 H. EN LÍNEA MÁXIMO 45 MINUTOS;-3.7000419540;40.4868096490
0805008;440622.8100000000;4480988.8300000000;20/09/22;8 Fuencarral - El Pardo;85 La Paz;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE;33;Carga y descarga 360;Línea;3;18,9;Laborables de 08:00 a 14:00 y de 16:30 a 19:00 MÁXIMO 45 MINUTOS ;-3.7005121230;40.4774641340
0805009;440367.2800000000;4481205.1200000000;20/09/22;8 Fuencarral - El Pardo;85 La Paz;MONFORTE DE LEMOS, AVENIDA, DE;97;Carga y descarga 360;Línea;3;14,4;Laborables de 08:00 a 17:00 MÁXIMO 45 MINUTOS ;-3.7035469090;40.4793937420
0805010;440340.5400000000;4481148.6700000000;20/09/22;8 Fuencarral - El Pardo;85 La Paz;GINZO DE LIMIA, CALLE, DE;52;Carga y descarga 360;Línea;3;7,5;Lab. de lunes a sabado 8 a 14.30 EN LINEA MÁXIMO 45 MINUTOS;-3.7038570510;40.4788830640
0805011;440732.3600000000;4480934.4400000000;20/09/22;8 Fuencarral - El Pardo;85 La Paz;VILLA DE MARIN, CALLE, DE LA;25;Carga y descarga 360;Batería;6;14,1;lab. de 8 a 17 h. en línea MÁXIMO 45 MINUTOS;-3.6992146030;40.4769812450
0805012;440496.6000000000;4481646.2800000000;12/12/23;8 Fuencarral - El Pardo;85 La Paz;SANTIAGO DE COMPOSTELA, CALLE, DE;36;Carga y descarga 360;Línea;2;11,8;lab. de 08:000 a 14:00 y de 16:30 a 19:00 h. MÁXIMO 45 MINUTOS;-3.7020626620;40.4833770010
 Sin Datos;441938.2600000000;4481826.2700000000;01/01/00;8 Fuencarral - El Pardo;86 Valverde;LLANO CASTELLANO, AVENIDA, DEL;11;Carga y descarga;Línea;7;34,6;EXCEPTO CARGA Y DESCARGA MERCADO;-3.6850706240;40.4851010890
 Sin Datos;442470.7400000000;4484695.4900000000;06/04/06;8 Fuencarral - El Pardo;86 Valverde;FEDERICO MOMPOU, CALLE, DE;4;Carga y descarga;Línea;3;15,13;LAB. DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.6790489520;40.5109846860
 Sin Datos;441737.2400000000;4482754.9500000000;21/09/04;8 Fuencarral - El Pardo;86 Valverde;DOCTOR JUAN BRAVO, CALLE, DEL;7;Carga y descarga;Línea;2;12;LAB. DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.6875277540;40.4934529230
 Sin Datos;443223.7400000000;4483904.3400000000;13/06/18;8 Fuencarral - El Pardo;86 Valverde;SAN MILLAN DE LA COGOLLA, PASEO, DE;S/N;Carga y descarga;Línea;2;10;DE LUNES A SABADO DE 08:00 A 14:30 H EXCEPTO CARGA Y DESCARGA;-3.6700905850;40.5039099180
 Sin Datos;443150.0300000000;4483449.1900000000;08/09/22;8 Fuencarral - El Pardo;86 Valverde;VALCARLOS, CALLE, DE;S/N;Carga y descarga;Línea;1;7,5;LAB. DE LUNES A SÁBADO DE 08:00 A 14:00 H. EXCEPTO CARGA Y DESCARGA TIEMPO MÁXIMO 30 MINUTOS;-3.6709196550;40.4998041600
 Sin Datos;442622.9100000000;4484656.1300000000;20/09/22;8 Fuencarral - El Pardo;86 Valverde;ISABEL COLBRAND, CALLE, DE;18 G;Carga y descarga;Batería;3;7,5;LAB. DE LUNES A SÁBADO DE 08:00 A 14:30 H. EXCEPTO CARGA Y DESCARGA. TIEMPO MÁXIMO 30 MINUTOS;-3.6772493490;40.5106412550
 Sin Datos;441601.8200000000;4483388.4700000000;26/10/22;8 Fuencarral - El Pardo;86 Valverde;CUEVA DE MONTESINOS, CALLE, DE LA;42;Carga y descarga;Línea;2;10,1;LAB. EXCEPTO SÁBADOS DE 09:00 A 17:00 H. EXCEPTO CARGA Y DESCARGA;-3.6891841170;40.4991497850
 Sin Datos;442652.1100000000;4483992.9200000000;24/11/22;8 Fuencarral - El Pardo;86 Valverde;CASTIELLO DE JACA, CALLE, DE;23 C;Carga y descarga;Línea;3;17,1;LAB. DE LUNES A VIERNES DE 08:00 A 14:30 H. EXCEPTO CARGA Y DESCARGA TIEMPO MÁXIMO 30 MIN;-3.6768446120;40.5046687430
 Sin Datos;441562.2500000000;4482014.5600000000;29/03/05;8 Fuencarral - El Pardo;86 Valverde;VIRGEN DE ARANZAZU, CALLE, DE LA;26;Carga y descarga;Línea;3;15;LAB. DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.6895242250;40.4867706300
 Sin Datos;441641.3200000000;4482451.3500000000;01/07/11;8 Fuencarral - El Pardo;86 Valverde;LEZAMA, CALLE, DE;13;Carga y descarga;Línea;3;18;LAB. DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.6886315000;40.4907111480
 Sin Datos;441607.3900000000;4482494.0400000000;03/12/15;8 Fuencarral - El Pardo;86 Valverde;CARDENAL HERRERA ORIA, AVENIDA, DEL;21;Carga y descarga;Línea;3;14;LAB. DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.6890360080;40.4910930810
 Sin Datos;443299.0400000000;4482972.8700000000;19/09/18;8 Fuencarral - El Pardo;86 Valverde;PUERTO DE SOMPORT, CALLE, DEL;S/N;Carga y descarga;Línea;8;40,1;DE LUNES A VIERNES DE 08:00 A 20:00 H. Y SABADOS DE 08:00 A 15:00 H. EXCEPTO CARGA Y DESCARGA;-3.6691185050;40.4955242220
 Sin Datos;442488.4800000000;4484638.6100000000;05/11/20;8 Fuencarral - El Pardo;86 Valverde;FEDERICO MOMPOU, CALLE, DE;2;Carga y descarga;Línea;2;10,1;LAB. DE 08:00 A 14:00 H. EXCEPTO CARGA Y DESCARGA;-3.6788343800;40.5104740090
 Sin Datos;442647.4500000000;4484990.8000000000;14/12/20;8 Fuencarral - El Pardo;86 Valverde;FUENCARRAL A ALCOBENDAS, CARRETERA, DE;14;Carga y descarga;Línea;4;20;DE LUNES A VIERNES DE 09:00 A 14:00 H. Y DE 16:00 A 20:00 H. EXCEPTO CARGA Y DESCARGA;-3.6769900860;40.5136574200
 Sin Datos;441456.5400000000;4483554.3300000000;14/12/20;8 Fuencarral - El Pardo;86 Valverde;INGENIOSO HIDALGO, RONDA, DEL;33;Carga y descarga;Línea;2;10,6;DE LUNES A SÁBADOS DE 08:00 A 14:30 H. EXCEPTO CARGA Y DESCARGA;-3.6909136480;40.5006340320
 Sin Datos;441348.6800000000;4481875.7400000000;11/07/22;8 Fuencarral - El Pardo;86 Valverde;SAN MODESTO, CALLE, DE;34;Carga y descarga;Línea;2;7,3;LAB. DE 08:00 A 11:00 H. EXCEPTO CARGA Y DESCARGA. MÁXIMO 30 MINUTOS;-3.6920312020;40.4855047950
 Sin Datos;443071.3800000000;4484302.7000000000;27/12/16;8 Fuencarral - El Pardo;86 Valverde;VILORIA DE LA RIOJA, CALLE, DE;52 A;Carga y descarga;Línea;1;12,9;LAB. DE 08:00 A 14:00 H Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.6719243940;40.5074882690
 Sin Datos;443630.3100000000;4483398.6700000000;13/02/17;8 Fuencarral - El Pardo;86 Valverde;FORESTA, CALLE, DE LA;S/N;Carga y descarga;Línea;6;30,2;LAB. DE LUNES A VIERNES DE 08:00 A 20:00 H. EXCEPTO CARGA Y DESCARGA;-3.6652473730;40.4993817750
 Sin Datos;440954.2300000000;4482527.3400000000;27/03/25;8 Fuencarral - El Pardo;86 Valverde;SABADELL, CALLE, DE;86;Carga y descarga;Línea;2;9;LAB. DE 8 A 14:00 H EXCEPTO CARGA Y DESCARGA;-3.6967457280;40.4913465580
 Sin Datos;443460.3300000000;4483452.3900000000;27/06/25;8 Fuencarral - El Pardo;86 Valverde;MAROJAL, CALLE, DEL;2;Carga y descarga;Línea;2;12;LAB.DE 8:00  A  14.00 H. EXCEPTO CARGA Y DESCARGA;-3.6672580540;40.4998549240
 Sin Datos;441813.4700000000;4483260.2800000000;11/08/25;8 Fuencarral - El Pardo;86 Valverde;NUESTRA SEÑORA DE VALVERDE, CALLE, DE;130;Carga y descarga;Línea;3;15;LAB. DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. MÁX 45 MINUTOS EXCEPTO CARGA Y DESCARGA;-3.6866746770;40.4980098280
 Sin Datos;441531.4200000000;4482848.2800000000;14/11/25;8 Fuencarral - El Pardo;86 Valverde;DIVINA PASTORA, CALLE, DE LA;15;Carga y descarga;Línea;1;6;DE LUNES A VIERNES DE 08:00 A 18:00 H.;-3.6899649440;40.4942790700
 Sin Datos;438503.1300000000;4481993.0800000000;21/07/10;8 Fuencarral - El Pardo;87 Mirasierra;CERRO DE LA CARRASQUETA, CALLE, DEL;136;Carga y descarga;Línea;2;12;LAB. DE 08:00 A 11:00 H.Y DE 17:00 A 18:30 H. EXCEPTO CARGA Y DESCARGA;-3.7256148940;40.4863564970
 Sin Datos;440284.9200000000;4483142.8700000000;03/03/08;8 Fuencarral - El Pardo;87 Mirasierra;COSTA BRAVA, CALLE, DE LA;con La Maso;Carga y descarga;Línea;3;15;LAB. DE 08:00 A 14:00 H. Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.7047010180;40.4968441450
 Sin Datos;438537.8300000000;4482020.2900000000;10/05/11;8 Fuencarral - El Pardo;87 Mirasierra;PEÑA DEL AGUILA, CALLE, DE LA;6;Carga y descarga;Línea;7;34,4;LAB. DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.7252082090;40.4866041290
 Sin Datos;439197.4100000000;4482046.3000000000;01/08/02;8 Fuencarral - El Pardo;87 Mirasierra;CERRO MINGUETE, CALLE, DEL;10;Carga y descarga;Línea;3;15,1;LAB. DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.7174287020;40.4868869410
 Sin Datos;439261.7400000000;4482906.7400000000;07/09/15;8 Fuencarral - El Pardo;87 Mirasierra;COLLADO DE TIROBARRA, CALLE, DEL;9;Carga y descarga;Línea;2;8,7;LAB. DE 08:00 A 14:00 H. Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.7167520960;40.4946429560
 Sin Datos;438744.6400000000;4482898.7900000000;05/10/22;8 Fuencarral - El Pardo;87 Mirasierra;MARIA DE MAEZTU, CALLE, DE;S/N;Carga y descarga;Línea;3;16,7;LAB. DE LUNES A VIERNES DE 08:00 A 14:00 H. EXCEPTO CARGA Y DESCARGA;-3.7228530650;40.4945329480
 Sin Datos;440558.2400000000;4482472.3700000000;18/11/11;8 Fuencarral - El Pardo;87 Mirasierra;PEÑA DEL SOL, CALLE, DE LA;30;Carga y descarga;Línea;3;15;LAB. DE 08:00 A 14:00 H. EXCEPTO CARGA Y DESCARGA;-3.7014129270;40.4908238480
 Sin Datos;439004.0700000000;4482049.3300000000;17/09/14;8 Fuencarral - El Pardo;87 Mirasierra;CERRO MINGUETE, CALLE, DEL;16 F;Carga y descarga;Línea;2;10;LAB DE 08:00 A 14:00 Y DE 16:30 A 19:00 H. EXCEPTO CARGA Y DESCARGA;-3.7197100480;40.4868994890
 Sin Datos;439290.2000000000;4482183.8500000000;04/06/19;8 Fuencarral - El Pardo;87 Mirasierra;VENTISQUERO DE LA CONDESA, AVENIDA, DEL;20;Carga y descarga;Línea;4;22,8;LAB. DE LUNES A VIERNES E 08:30 A 20:30 H Y SÁBADOS DE 08:00 A 15:00 H EXCEPTO CARGA Y DESCARGA;-3.7163470720;40.4881325510
 Sin Datos;439129.6800000000;4482034.0600000000;08/07/22;8 Fuencarral - El Pardo;87 Mirasierra;CERRO MINGUETE, CALLE, DEL;7 A;Carga y descarga;Línea;3;15;LAB. DE 08:00 A 14:00 H. EXCEPTO CARGA Y DESCARGA;-3.7182266600;40.4867714900
 Sin Datos;440663.4100000000;4483962.3100000000;12/06/18;8 Fuencarral - El Pardo;88 El Goloso;MONASTERIO DE EL ESCORIAL, AVENIDA, DEL;41 A;Carga y descarga;Línea;2;10;DE LUNES A SABADO DE 08:00 A 14:30 H EXCEPTO CARGA Y DESCARGA;-3.7003115880;40.5042523750
 Sin Datos;441200.2800000000;4484461.2800000000;27/03/23;8 Fuencarral - El Pardo;88 El Goloso;MONASTERIO DE EL ESCORIAL, AVENIDA, DEL;78;Carga y descarga;Batería;6;15;LAB. DE 08:00 A 14:00 H. EXCEPTO CARGA Y DESCARGA;-3.6940219440;40.5087860750
 Sin Datos;440460.7900000000;4483931.4700000000;25/05/16;8 Fuencarral - El Pardo;88 El Goloso;MONASTERIO DE MONTESCLAROS, CALLE, DEL;7 B;Carga y descarga;Batería;1;15;LABORABLES DE LUNES A SÁBADO DE 8:00 H. A 15:00 H.  EXCEPTO CARGAY DESCARGA EN LÍNEA;-3.7026998480;40.5039606820
 Sin Datos;440522.6600000000;4484095.4400000000;14/04/14;8 Fuencarral - El Pardo;88 El Goloso;SANTUARIO DE VALVERDE, AVENIDA, DEL;29;Carga y descarga;Línea;3;13;DE LUNES A VIERNES DE 08:00 A 17:00H. SÁBADOS DE 08:00 A 14:00 H. EXCEPTO CARGA Y DESCARGA CORREOS Y TELEGRAFOS ;-3.7019851980;40.5054419500
 Sin Datos;441180.4900000000;4484274.6100000000;07/03/17;8 Fuencarral - El Pardo;88 El Goloso;MONASTERIO DE SILOS, AVENIDA, DEL;73;Carga y descarga;Línea;3;7;LAB. DE LUNES A VIERNES DE 08:30 A 20:30 H Y SÁBADOS DE 08:00 A 15:00 H. EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.6942382350;40.5071026110
0901001;438613.1500000000;4474928.6900000000;19/06/23;9 Moncloa - Aravaca;91 Casa de Campo;ANICETO MARINAS, CALLE, DE;38;Carga y descarga 360;Línea;3;21;LAB. DE 8 A 14 H Y DE 17 A 20 h. EXCEPTO  CARGA Y DESCARGA MÁX 45 MIN;-3.7236337780;40.4227258660
0901002;437668.1400000000;4476053.4400000000;28/09/22;9 Moncloa - Aravaca;91 Casa de Campo;ANICETO MARINAS, CALLE, DE;116;Carga y descarga 360;Línea;2;9,43;LABORABLES DE 8 A 17 EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3.7348830590;40.4327872350
0901003;438802.3100000000;4474765.0500000000;30/09/22;9 Moncloa - Aravaca;91 Casa de Campo;FLORIDA, PASEO, DE LA;11;Carga y descarga 360;Línea;3;17;LABORABLES DE 3 AM. A 4 AM. Y DE 9 AM. A 11 AM. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN;-3.7213883560;40.4212653970
0901004;438571.4200000000;4475051.3100000000;29/09/22;9 Moncloa - Aravaca;91 Casa de Campo;FLORIDA, PASEO, DE LA;22;Carga y descarga 360;Línea;2;10,4;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MIN ;-3.7241375800;40.4238269190
