Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;LongitudCarte;TextoCajetines;Longitud;Latitud;Direccion
447014,3200000000;4469956,7700000000;42871;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA MORENA, CALLE, DE LA;32;CargayDescarga;Línea;3;15,00;LABORABLES DE 7:00 A 11:00 H EXCEPTO CARGA Y DESCARGA;-3.6241923;40.3785126;SIERRA MORENA, CALLE, DE LA, Nº 32
447037,2400000000;4469959,1000000000;42871;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA VIEJA, CALLE, DE LA;61;CargayDescarga;Línea;4;19,40;LABORABLES DE 7:00 A 11:00 H EXCEPTO CARGA Y DESCARGA;-3.6239225;40.378535;SIERRA VIEJA, CALLE, DE LA, Nº 61
447049,7600000000;4469983,1800000000;42871;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA VIEJA, CALLE, DE LA;63;CargayDescarga;Línea;4;23,30;LABORABLES DE 7:00 A 11:00 H EXCEPTO CARGA Y DESCARGA;-3.623777;40.3787527;SIERRA VIEJA, CALLE, DE LA, Nº 63
447101,9100000000;4469992,9100000000;36629;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA VIEJA, CALLE, DE LA;67;CargayDescarga;Línea;3;16,36;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6231635;40.3788437;SIERRA VIEJA, CALLE, DE LA, Nº 67
447195,5700000000;4470072,9200000000;43857;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA VIEJA, CALLE, DE LA;81;CargayDescarga;Línea;2;12,00;LAB. DE 8 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6220668;40.3795704;SIERRA VIEJA, CALLE, DE LA, Nº 81
448214,3000000000;4470546,6500000000;38383;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;CASTRILLO DE AZA, CALLE, DE;15;CargayDescarga;Línea;1;8,00;LAB DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA EN LINEA ;-3.6101047;40.3839021;CASTRILLO DE AZA, CALLE, DE, Nº 15
448321,2600000000;4470650,4500000000;38384;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;CASTRILLO DE AZA, CALLE, DE;16;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA EN LINEA;-3.6088531;40.3848438;CASTRILLO DE AZA, CALLE, DE, Nº 16
448303,1600000000;4470617,6500000000;38384;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;CASTRILLO DE AZA, CALLE, DE;Fte 16;CargayDescarga;Línea;2;10,00;LAB. DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA;-3.6090637;40.3845472;CASTRILLO DE AZA, CALLE, DE, Nº Fte 16
448395,1400000000;4470684,5800000000;39001;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;CASTRILLO DE AZA, CALLE, DE;Fte 8;CargayDescarga;Línea;3;18,00;LAB.DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA EN LINEA ;-3.6079855;40.3851558;CASTRILLO DE AZA, CALLE, DE, Nº Fte 8
448411,7200000000;4470031,4200000000;38385;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;FUENTESPINA, CALLE, DE;16;CargayDescarga;Línea;1;7,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA EN LINEA;-3.6077373;40.3792728;FUENTESPINA, CALLE, DE, Nº 16
448578,2800000000;4470092,7300000000;43380;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;FUENTESPINA, CALLE, DE;8;CargayDescarga;Batería;4;17,50;LAB. DE 8 A 14 H Y DE 16:30 A 19 H EXCEPTO CARGA Y DESCARGA;-3.6057802;40.3798354;FUENTESPINA, CALLE, DE, Nº 8
448309,2600000000;4470400,9200000000;38385;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;PUENTELARRA, CALLE, DE;13;CargayDescarga;Batería;7;18,00;LAB. DE 8 A 14 H. Y DE16,30 A 19 H.EXCEPTOCARGA Y DESCARGA;-3.6089742;40.3825951;PUENTELARRA, CALLE, DE, Nº 13
448408,4700000000;4470474,5500000000;38384;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;PUENTELARRA, CALLE, DE;7;CargayDescarga;Línea;3;15,00;LAB. DE 8 A 14 H. EXCEPTOCARGA Y DESCARGA;-3.6078114;40.3832646;PUENTELARRA, CALLE, DE, Nº 7
447811,0200000000;4470225,3500000000;43567;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;SIERRA GORDA, CALLE, DE LA;S/N;CargayDescarga;Batería;1;3,70;;-3.6148293;40.3809824;SIERRA GORDA, CALLE, DE LA, Nº S/N
448388,4200000000;4470177,2500000000;41803;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;VIRGEN DE LAS VIÑAS, CALLE, DE LA;20;CargayDescarga;Línea;2;12,00;LAB.DE 8 A 17 H.EXCEPTO CARGA Y DESCARGA;-3.6080236;40.380585;VIRGEN DE LAS VIÑAS, CALLE, DE LA, Nº 20
448522,2800000000;4470384,0300000000;44083;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;ZAZUAR, CALLE, DE;11;CargayDescarga;Batería;1;3,00;USO EXCLUSIVO CLIENTE;-3.6064634;40.3824561;ZAZUAR, CALLE, DE, Nº 11
448458,9300000000;4470352,0800000000;38385;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;ZAZUAR, CALLE, DE;15;CargayDescarga;Batería;5;13,00;lab. de 8 a 14h. y de 16,30 a 19 h. excepto: CARGA Y                DESCARGA;-3.6072071;40.3821644;ZAZUAR, CALLE, DE, Nº 15
448566,5600000000;4470421,1400000000;43216;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;ZAZUAR, CALLE, DE;4;CargayDescarga;Batería;9;23,00;LABORABLES  DE 8:00 A 20:00 H EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.6059447;40.3827932;ZAZUAR, CALLE, DE, Nº 4
449086,8300000000;4468652,9500000000;41562;18  VILLA DE VALLECAS;18-03 ENSANCHE DE VALLECAS;RAFAEL DE LEON, CALLE, DE;2;CargayDescarga;Línea;3;15,00;Laborables de 8 a 14 horas y de 16.30 a 19 horas excepto CARGA Y DESCARGA;-3.5996745;40.366896;RAFAEL DE LEON, CALLE, DE, Nº 2
448340,9300000000;4473111,7800000000;42325;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;ARTILLEROS, PASEO, DE LOS;19;CargayDescarga;Línea;2;10,00;LABORABLES DE 9 A 14 H EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.6088211;40.4070183;ARTILLEROS, PASEO, DE LOS, Nº 19
448340,9300000000;4473111,7800000000;42325;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;ARTILLEROS, PASEO, DE LOS;19;CargayDescarga;Línea;2;10,00;Laborables 9 a 14 h y de 16 a 18 hExcepto Carga y DescargaEn línea;-3.6088211;40.4070183;ARTILLEROS, PASEO, DE LOS, Nº 19
448340,9300000000;4473111,7800000000;42325;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;ARTILLEROS, PASEO, DE LOS;19;CargayDescarga;Línea;2;10,00;Laborables 9 a 14 h y de 16 a 18 hExcepto Carga y DescargaEn línea;-3.6088211;40.4070183;ARTILLEROS, PASEO, DE LOS, Nº 19
448340,9300000000;4473111,7800000000;42325;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;ARTILLEROS, PASEO, DE LOS;19;CargayDescarga;Línea;2;10,00;Laborables 9 a 14 h y de 16 a 18 hExcepto Carga y DescargaEn línea;-3.6088211;40.4070183;ARTILLEROS, PASEO, DE LOS, Nº 19
448002,2600000000;4473142,9200000000;38401;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;3;CargayDescarga;Línea;3;15,00;LAB.DE 9 A 14 H. Y DE 16,30 A 20 H.EXCEPTO CARGA Y DESCARGA;-3.6128147;40.4072778;CALAHORRA, CALLE, DE, Nº 3
448075,4500000000;4473254,7600000000;38401;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;52;CargayDescarga;Línea;3;14,00;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.6119613;40.4082899;CALAHORRA, CALLE, DE, Nº 52
447995,5100000000;4473310,4200000000;38401;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;72;CargayDescarga;Línea;3;17,00;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.612908;40.4087863;CALAHORRA, CALLE, DE, Nº 72
448511,8600000000;4472702,2500000000;43066;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CONDESA VEGA DEL POZO, CALLE, DE LA;21;CargayDescarga;Línea;2;12,00;LABORABLES 8 A 14 H Y DE 16.30 A 19 H EXCEPTO CARGA Y DESCARGA;-3.6067736;40.4033396;CONDESA VEGA DEL POZO, CALLE, DE LA, Nº 21
448384,7400000000;4472747,2400000000;43171;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CONDESA VEGA DEL POZO, CALLE, DE LA;7;CargayDescarga;Línea;4;15,00;LAB.DE 8 A 14 H.  EXCEPTO CARGA Y DESCARGA;-3.6082752;40.403737;CONDESA VEGA DEL POZO, CALLE, DE LA, Nº 7
448546,1700000000;4472451,7800000000;42258;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CRUZ DE LA MISA, CALLE, DE LA;3;CargayDescarga;Línea;1;9,00;LABORABLES DE LUNES A VIERNES DE 9:00 A 14:00 H  EXCEPTO CARGA Y DESCARGA;-3.606349;40.4010853;CRUZ DE LA MISA, CALLE, DE LA, Nº 3
448843,6600000000;4472660,9400000000;42060;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;FUENTE DE SAN PEDRO, CALLE, DE LA;12;CargayDescarga;Línea;2;8,43;LAB. DE 8 A 14 HEXCEPTO CARGA Y DESCARGA;-3.6028603;40.4029879;FUENTE DE SAN PEDRO, CALLE, DE LA, Nº 12
448647,4900000000;4472569,7500000000;38253;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;HORNO DE LABRADORES, CALLE, DEL;1;CargayDescarga;Línea;2;9,44;LAB. DE 9 A 13 H. Y DE 16 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.6051646;40.4021543;HORNO DE LABRADORES, CALLE, DEL, Nº 1
448517,9600000000;4472586,3200000000;38404;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;REAL, AVENIDA;9;CargayDescarga;Línea;5;28,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6066923;40.4022956;REAL, AVENIDA, Nº 9
448426,8200000000;4472797,9500000000;43171;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;SAN CIPRIANO, CALLE, DE;13;CargayDescarga;Línea;4;24,00;LAB.DE 8 A 14 H.  EXCEPTO CARGA Y DESCARGA ;-3.6077834;40.4041965;SAN CIPRIANO, CALLE, DE, Nº 13
448453,0400000000;4472796,2700000000;43171;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;SAN CIPRIANO, CALLE, DE;15;CargayDescarga;Línea;2;12,02;LAB.DE 8 A 14 H.  EXCEPTO CARGA Y DESCARGA;-3.6074743;40.404183;SAN CIPRIANO, CALLE, DE, Nº 15
448417,7400000000;4472784,3800000000;43171;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;SAN CIPRIANO, CALLE, DE;16;CargayDescarga;Línea;7;36,00;LAB.DE 7 A 14 H.  EXCEPTO CARGA Y DESCARGA;-3.6078893;40.4040737;SAN CIPRIANO, CALLE, DE, Nº 16
448505,3100000000;4472794,0300000000;43171;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;SAN CIPRIANO, CALLE, DE;19;CargayDescarga;Línea;6;37,28;LAB.DE 8 A 14 H.  EXCEPTO CARGA Y DESCARGA;-3.6068582;40.404166;SAN CIPRIANO, CALLE, DE, Nº 19
448466,4800000000;4472781,5000000000;40360;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;SAN CIPRIANO, CALLE, DE;20;CargayDescarga;Línea;2;11,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6073147;40.4040507;SAN CIPRIANO, CALLE, DE, Nº 20
448508,4600000000;4472778,7900000000;43171;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;SAN CIPRIANO, CALLE, DE;26;CargayDescarga;Línea;3;15,00;LAB.DE 8 A 14 H.  EXCEPTO CARGA Y DESCARGA;-3.6068198;40.4040289;SAN CIPRIANO, CALLE, DE, Nº 26
448607,9900000000;4472786,2000000000;40116;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;SAN CIPRIANO, CALLE, DE;27;CargayDescarga;Línea;3;19,01;EXCEPTO CARGA Y DESCARGALAB. DE 8 A 20 H.SAB. DE 9 A 14 H.;-3.6056475;40.4041018;SAN CIPRIANO, CALLE, DE, Nº 27
448712,6600000000;4472973,6700000000;38401;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;SAN CIRIACO, CALLE, DE;7;CargayDescarga;Línea;5;23,37;LAB. DE 8 A 14 H. Y DE16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.6044292;40.4057971;SAN CIRIACO, CALLE, DE, Nº 7
448445,4900000000;4472753,0000000000;43171;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;VELILLA, CALLE, DE;11;CargayDescarga;Línea;9;44,50;LAB. DE 8.00 A 14.00 H. EXCEPTO CARGA Y DESCARGA;-3.6075598;40.4037927;VELILLA, CALLE, DE, Nº 11
447883,0300000000;4472862,7700000000;39290;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;VIEJO DE VICALVARO, CAMINO;25;CargayDescarga;Línea;3;13,99;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6141969;40.4047466;VIEJO DE VICALVARO, CAMINO, Nº 25
448509,3600000000;4473073,5000000000;43252;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;VILLAJIMENA, CALLE, DE;S/N;CargayDescarga;Línea;1;9,68;LABORABLES DE 8:00 A 14:00 Y SABADOS DE 8:00  A 15:00 Excepto Carga y Descarga;-3.6068331;40.4066839;VILLAJIMENA, CALLE, DE, Nº S/N
448357,0300000000;4473083,8700000000;42325;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;VILLARDONDIEGO, CALLE, DE;24;CargayDescarga;Línea;2;9,58;LABORABLES DE 9 A 14 H EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.6086291;40.4067679;VILLARDONDIEGO, CALLE, DE, Nº 24
447253,0500000000;4472262,8000000000;36727;19  VICÁLVARO;19-02 VALDEBERNARDO;INDALECIO PRIETO, BULEVAR, DE;29;CargayDescarga;Línea;3;13,50;lab. de 8 a 14 h. y de 16,30 a 19 h. excepto:CARGA Y               DESCARGA;-3.6215711;40.399302;INDALECIO PRIETO, BULEVAR, DE, Nº 29
447208,0300000000;4472262,7000000000;38401;19  VICÁLVARO;19-02 VALDEBERNARDO;INDALECIO PRIETO, BULEVAR, DE;30;CargayDescarga;Línea;1;8,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6221015;40.3992982;INDALECIO PRIETO, BULEVAR, DE, Nº 30
448754,7200000000;4472226,9900000000;40024;19  VICÁLVARO;19-03 VALDERRIVAS;AURORA BOREAL, AVENIDA, DE LA;8;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14 H.  Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6038734;40.3990731;AURORA BOREAL, AVENIDA, DE LA, Nº 8
448416,4100000000;4471817,3400000000;44152;19  VICÁLVARO;19-03 VALDERRIVAS;DEHESA DE VICALVARO, CALLE, DE LA;S/N;CargayDescarga;Línea;2;12,60;LABORABLES DE LUNES A sabado DE 16:00 A 21:00 H. EXCEPTO CARGA Y DESCARGA;-3.6078267;40.3953618;DEHESA DE VICALVARO, CALLE, DE LA, Nº S/N
446112,2900000000;4476206,2800000000;43391;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;ALBASANZ, CALLE, DE;2;CargayDescarga;Línea;2;10,00;LAB. DE 8:00 A 12:00 H EXCEPTO CARGA Y DESCARGA;-3.6353471;40.4347542;ALBASANZ, CALLE, DE, Nº 2
445989,9700000000;4476580,5100000000;41162;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;ALCALA, CALLE, DE;426;CargayDescarga;Línea;3;15,00;Laborables de 8 a 14h y de 16.30 a 19h, excepto carga y descarga;-3.636821;40.4381175;ALCALA, CALLE, DE, Nº 426
446126,0200000000;4476627,8400000000;38418;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;ALCALA, CALLE, DE;444;CargayDescarga;Línea;4;19,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.635221;40.4385527;ALCALA, CALLE, DE, Nº 444
446194,4100000000;4476651,1000000000;36677;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;ALCALA, CALLE, DE;454;CargayDescarga;Línea;3;15,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6344166;40.4387667;ALCALA, CALLE, DE, Nº 454
446654,4100000000;4476811,4600000000;43493;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;ALCALA, CALLE, DE;494;CargayDescarga;Línea;2;12,00;LAB. DE 8 A 14 H EXCEPTO CARGA Y DESCARGA;-3.6290066;40.4402409;ALCALA, CALLE, DE, Nº 494
446937,7600000000;4475467,9100000000;40507;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;CASTILLO DE MADRIGAL DE LAS ALTAS TORRES, CALLE, D;S/N;CargayDescarga;Línea;4;22,00;LABORABLES DE 8 A 14 H. Y  DE 16.30 A 19H, EXCEPTO C Y D ;-3.6255536;40.4281556;CASTILLO DE MADRIGAL DE LAS ALTAS TORRES, CALLE, D, Nº S/N
446668,3600000000;4475279,2400000000;40424;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;CASTILLO DE UCLES, CALLE, DEL;2;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 H A 14 H Y DE 16 H A 20 H, EXCEPTO CARGA Y DESCARGA SUPERMERCADO;-3.6287135;40.4264387;CASTILLO DE UCLES, CALLE, DEL, Nº 2
446570,5400000000;4475568,6800000000;38419;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;CASTROPOL, CALLE, DE;9;CargayDescarga;Batería;2;4,60;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.629891;40.4290398;CASTROPOL, CALLE, DE, Nº 9
447493,3200000000;4476728,2900000000;43433;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;CRONOS, CALLE, DE;20 B;CargayDescarga;Línea;2;10,00;LABORABLES DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA;-3.6191085;40.4395451;CRONOS, CALLE, DE, Nº 20 B
447527,9800000000;4476754,4200000000;39206;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;CRONOS, PLAZA, DE;4;CargayDescarga;Línea;2;12,10;LABORABLES DE 8 A 14 HORAS, Y DE 16.30 A 19 HORAS, EXCEPTO CARGA Y DESCARGA;-3.618702;40.4397826;CRONOS, PLAZA, DE, Nº 4
446744,1300000000;4475780,8300000000;40148;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;EGIPTO, CALLE, DE;4;CargayDescarga;Línea;2;10,00;LABORABLES DE 8 A 14H Y DE 16.30 A 19 H EXCEPTO CARGA Y DESCARGA EN LINEA;-3.6278624;40.4309621;EGIPTO, CALLE, DE, Nº 4
445958,7500000000;4476459,2900000000;40259;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;INSTITUCION LIBRE DE ENSEÑANZA, AVENIDA, DE LA;11;CargayDescarga;Línea;3;15,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6371788;40.4370234;INSTITUCION LIBRE DE ENSEÑANZA, AVENIDA, DE LA, Nº 11
446268,9800000000;4475886,6900000000;40003;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;INSTITUCION LIBRE DE ENSEÑANZA, AVENIDA, DE LA;39;CargayDescarga;Línea;3;16,50;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6334728;40.4318852;INSTITUCION LIBRE DE ENSEÑANZA, AVENIDA, DE LA, Nº 39
446356,1200000000;4475726,4100000000;40022;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;INSTITUCION LIBRE DE ENSEÑANZA, AVENIDA, DE LA;45;CargayDescarga;Línea;3;17,00;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.632432;40.430447;INSTITUCION LIBRE DE ENSEÑANZA, AVENIDA, DE LA, Nº 45
446333,9100000000;4476660,5200000000;43293;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;JAIME HERMIDA, CALLE, DE;22;CargayDescarga;Línea;2;10,00;EXCEPTO VEHÍCULOS AUTORIZADOS A CRUZ ROJA ESPAÑOLA DE LUNES A JUEVES DE 08.00 A 20.00 H Y VIERNES DE  08.00 A 15:00 H;-3.6327727;40.4388605;JAIME HERMIDA, CALLE, DE, Nº 22
446472,0900000000;4476122,4900000000;41064;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;JULIAN CAMARILLO, CALLE, DE;15;CargayDescarga;Línea;3;15,00;laborables de 8 a 14 y de 16.30 a 19 h, exc c y d.;-3.6310982;40.4340226;JULIAN CAMARILLO, CALLE, DE, Nº 15
447204,3300000000;4476394,9500000000;43304;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;JULIAN CAMARILLO, CALLE, DE;38;CargayDescarga;Línea;1;7,76;LAB. DE LUNES A VIERNES DE 8:00 H.A 14:30 H. EXCEPTO CARGA Y DESCARGA;-3.6224881;40.4365238;JULIAN CAMARILLO, CALLE, DE, Nº 38
446593,0100000000;4475528,3100000000;38419;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;MIERES, CALLE, DE;15;CargayDescarga;Batería;2;6,10;LAB. DE 8 A 14 H. Y DE 16,30 A19 H. EXCEPTO CARGA Y DESCARGA;-3.6296227;40.4286776;MIERES, CALLE, DE, Nº 15
446404,6900000000;4475847,0600000000;38337;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;MIGUEL FLETA, CALLE, DE;4;CargayDescarga;Línea;3;13,00;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6318696;40.431537;MIGUEL FLETA, CALLE, DE, Nº 4
446793,2300000000;4476725,0800000000;38419;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;RUFINO GONZALEZ, CALLE, DE;14;CargayDescarga;Línea;2;11,00;LABORABLES DE 08 A 12 HEXCEPTO CARGA Y DESCARGA;-3.6273626;40.4394716;RUFINO GONZALEZ, CALLE, DE, Nº 14
446830,6000000000;4475702,7900000000;39794;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;VIRGEN DE LA OLIVA, CALLE, DE LA;2;CargayDescarga;Línea;2;15,10;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6268365;40.4302646;VIRGEN DE LA OLIVA, CALLE, DE LA, Nº 2
446880,7600000000;4475730,4000000000;40952;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;VIRGEN DE LA OLIVA, CALLE, DE LA;2 K;CargayDescarga;Línea;5;20,00;LAB. DE 8 A 14 H. Y DE 16,30 A19 H. EXCEPTO CARGA Y DESCARGA;-3.6262474;40.4305166;VIRGEN DE LA OLIVA, CALLE, DE LA, Nº 2 K
447078,3100000000;4475849,8800000000;40004;20  SAN BLAS-CANILLEJAS;20-01 SIMANCAS;VIRGEN DE LA OLIVA, CALLE, DE LA;32;CargayDescarga;Línea;4;19,50;LABORABLES DE 8 A 14 H. Y  DE 16.30 A 19H, EXCEPTO C Y D ;-3.6239285;40.4316055;VIRGEN DE LA OLIVA, CALLE, DE LA, Nº 32
447574,9100000000;4475812,8900000000;38418;20  SAN BLAS-CANILLEJAS;20-02 HELLÍN;ALCONERA, CALLE, DE;7;CargayDescarga;Línea;2;10,00;LABORABLES DE 09 A 20 HEXCEPTO CARGA Y DESCARGA;-3.618071;40.4313037;ALCONERA, CALLE, DE, Nº 7
447674,9500000000;4475579,6900000000;1;20  SAN BLAS-CANILLEJAS;20-03 AMPOSTA;ALBERIQUE, CALLE, DE;16;CargayDescarga;Línea;4;27,60;LAB. DE 9 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.6168725;40.4292092;ALBERIQUE, CALLE, DE, Nº 16
447677,9200000000;4475553,6600000000;1;20  SAN BLAS-CANILLEJAS;20-03 AMPOSTA;ALBERIQUE, CALLE, DE;16;CargayDescarga;Línea;4;22,10;LAB. DE 9 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.6168353;40.4289749;ALBERIQUE, CALLE, DE, Nº 16
447233,4500000000;4475361,2600000000;38421;20  SAN BLAS-CANILLEJAS;20-03 AMPOSTA;AMPOSTA, CALLE, DE;5;CargayDescarga;Línea;3;13,46;LAB.DE 9 A 14 H. Y DE 16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.622059;40.4272136;AMPOSTA, CALLE, DE, Nº 5
447216,0000000000;4475355,9700000000;40890;20  SAN BLAS-CANILLEJAS;20-03 AMPOSTA;AMPOSTA, CALLE, DE;8;CargayDescarga;Línea;3;15,10;Lab. de 9 a 14 H. y de  16,30 a 19 H. Excepto carga y descarga.;-3.6222643;40.4271648;AMPOSTA, CALLE, DE, Nº 8
447639,4100000000;4475371,1500000000;38422;20  SAN BLAS-CANILLEJAS;20-03 AMPOSTA;POBLADURA DEL VALLE, CALLE, DE;15;CargayDescarga;Batería;4;9,00;LABORABLES DE 8 A 20 HEXCEPTO CARGA Y DESCARGADELEGACION HACIENDA;-3.6172743;40.4273283;POBLADURA DEL VALLE, CALLE, DE, Nº 15
447272,2500000000;4475291,2000000000;38421;20  SAN BLAS-CANILLEJAS;20-03 AMPOSTA;SEDA, PASAJE, DE LA;1;CargayDescarga;Línea;3;14,95;LAB.DE 9 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.6215958;40.4265849;SEDA, PASAJE, DE LA, Nº 1
