Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud Reserva;Texto Cajetines;Longitud;Latitud
446705.5300000000;4475369.1600000000;23/02/2021;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CASTILLO DE OROPESA, CALLE, DEL;39;PMR;Batería;1;3,2;;-3.6282828860;40.4272514310
446658.7500000000;4475315.2100000000;12/02/2015;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CASTILLO DE OROPESA, CALLE, DEL;41;PMR;Línea;1;5,52;;-3.6288297750;40.4267622970
446614.0000000000;4475405.9100000000;06/05/2014;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CASTILLO DE OROPESA, CALLE, DEL;S/N;PMR;Batería;2;5,37;;-3.6293649170;40.4275768710
446740.9500000000;4475574.4100000000;04/08/2006;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CASTILLO DE PEÑAFIEL, CALLE, DEL;1;PMR;Batería;1;6,9;;-3.6278826180;40.4291028870
446812.6600000000;4475534.2800000000;22/09/2017;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CASTILLO DE SIMANCAS, CALLE, DEL;10;PMR;Línea;1;6,19;;-3.6270338960;40.4287459910
446851.1100000000;4475668.8800000000;08/03/2005;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CASTILLO DE SIMANCAS, CALLE, DEL;15;PMR;Línea;1;7,72;;-3.6265917440;40.4299610630
446832.4100000000;4475635.6400000000;08/03/2005;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CASTILLO DE SIMANCAS, CALLE, DEL;24;PMR;Línea;1;5;;-3.6268094680;40.4296602600
446805.5300000000;4475550.8300000000;26/10/2022;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CASTILLO DE SIMANCAS, CALLE, DEL;3;PMR;Batería;2;5,28;;-3.6271192660;40.4288939860
447040.1100000000;4475710.2400000000;07/03/2005;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CASTILLO DE SIMANCAS, CALLE, DEL;36;PMR;Línea;1;4,99;;-3.6243671210;40.4303452310
447076.1600000000;4475717.7800000000;06/06/2018;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CASTILLO DE SIMANCAS, CALLE, DEL;43;PMR;Batería;2;6,13;;-3.6239429030;40.4304156480
446797.2000000000;4475349.8500000000;05/01/2017;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CASTILLO DE UCLES, CALLE, DEL;22;PMR;Línea;1;6,14;;-3.6272006840;40.4270834400
446884.2000000000;4475397.4000000000;12/06/2009;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CASTILLO DE UCLES, CALLE, DEL;24;PMR;Línea;1;7,08;;-3.6261791570;40.4275175130
447160.9900000000;4475941.6600000000;07/04/2021;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CASTILLO DE UCLES, CALLE, DEL;55;PMR;Batería;1;3,5;;-3.6229614260;40.4324374440
446716.8600000000;4475305.6000000000;07/10/2010;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CASTILLO DE UCLES, CALLE, DEL;6;PMR;Línea;1;5,9;;-3.6281440590;40.4266793900
446617.7900000000;4475287.4100000000;09/03/2020;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CASTILLO DE UCLES, CALLE, DEL;S/N;PMR;Batería;2;6,2;;-3.6293103140;40.4265093930
446892.7800000000;4475428.7900000000;28/01/2021;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CASTILLO DE UCLES, CALLE, DEL;S/N;PMR;Batería;1;3;;-3.6260805510;40.4278004960
446907.3600000000;4475433.4100000000;28/01/2021;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CASTILLO DE UCLES, CALLE, DEL;S/N;PMR;Línea;1;6,5;;-3.6259090080;40.4278432960
446596.8900000000;4475604.8700000000;23/05/2024;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CASTROPOL, CALLE, DE;13;PMR;Línea;1;9;;-3.6295833860;40.4293674790
446689.0300000000;4475644.3400000000;24/02/2021;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CASTROPOL, CALLE, DE;21;PMR;Línea;1;6,22;;-3.6285005530;40.4297294730
445979.6400000000;4476439.3600000000;21/05/2017;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CAUNEDO, CALLE, DE;1;PMR;Línea;1;5,5;;-3.6369308250;40.4368458380
446168.3200000000;4476545.5300000000;27/05/2014;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CAUNEDO, CALLE, DE;27;PMR;Línea;1;4,8;;-3.6347152540;40.4378145380
446208.4200000000;4476556.7300000000;10/08/2023;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CAUNEDO, CALLE, DE;34;PMR;Línea;1;8,8;;-3.6342435380;40.4379179570
446029.4100000000;4476466.1900000000;16/01/2007;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CAUNEDO, CALLE, DE;8;PMR;Línea;1;5,3;;-3.6363464080;40.4370899180
447459.4900000000;4476604.5500000000;07/03/2023;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CRONOS, CALLE, DE;14 D;PMR;Línea;1;8;;-3.6194972660;40.4384285200
447453.2000000000;4477021.7800000000;17/08/2011;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;CRONOS, CALLE, DE;32;PMR;Batería;1;4,7;;-3.6196058990;40.4421865500
446834.3700000000;4475675.8700000000;17/06/2011;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;DOMINGO MENDIZABAL, PLAZA, DE;S/N;PMR;Batería;1;3,01;;-3.6267897580;40.4300228280
446810.4200000000;4475819.7200000000;11/09/2012;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;EGIPTO, CALLE, DE;34;PMR;Línea;1;4,89;;-3.6270841440;40.4313168530
446551.4900000000;4475795.9400000000;24/06/2015;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;EMILIO MUÑOZ, CALLE, DE;13;PMR;Línea;1;4,36;;-3.6301347430;40.4310864670
446504.7000000000;4475770.2800000000;10/07/2008;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;EMILIO MUÑOZ, CALLE, DE;9;PMR;Línea;1;4,2;;-3.6306841520;40.4308517830
446823.4200000000;4475783.6300000000;23/12/2009;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;EPIFANIA, CALLE, DE LA;12;PMR;Línea;1;5,6;;-3.6269278410;40.4309929030
447770.9900000000;4476150.1400000000;23/10/2006;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;FERNANDO VII, CALLE, DE;17;PMR;Línea;1;5,5;;-3.6157871930;40.4343543890
447549.7400000000;4476148.2400000000;14/09/2018;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;FERNANDO VII, CALLE, DE;5;PMR;Línea;1;5,67;;-3.6183954680;40.4343233920
446297.8800000000;4475834.3000000000;08/03/2005;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;HERMANOS GARCIA NOBLEJAS, CALLE, DE LOS;43;PMR;Línea;1;7,18;LABORABLES DE 08:00 A 20:00 H.;-3.6331276460;40.4314150010
446551.7500000000;4475420.5000000000;06/05/2014;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;HERMANOS GARCIA NOBLEJAS, CALLE, DE LOS;71;PMR;Línea;1;5,5;;-3.6301000790;40.4277042390
446587.4000000000;4475371.2000000000;20/02/2019;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;HERMANOS GARCIA NOBLEJAS, CALLE, DE LOS;73;PMR;Línea;1;6,5;;-3.6296755750;40.4272616870
446576.9300000000;4475365.5600000000;01/07/2010;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;HERMANOS GARCIA NOBLEJAS, CALLE, DE LOS;73;PMR;Línea;1;5;;-3.6297985320;40.4272108080
446599.2400000000;4475337.0300000000;20/09/2013;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;HERMANOS GARCIA NOBLEJAS, CALLE, DE LOS;75;PMR;Línea;2;10;;-3.6295331950;40.4269552120
446625.0300000000;4475232.7200000000;05/04/2024;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;HERMANOS GARCIA NOBLEJAS, CALLE, DE LOS;79;PMR;Línea;1;7,86;;-3.6292204170;40.4260167070
445952.1900000000;4476467.6600000000;10/12/2021;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;HERMANOS GARCIA NOBLEJAS, CALLE, DE LOS;9;PMR;Línea;1;5,31;;-3.6372568380;40.4370987990
446500.4800000000;4475651.5500000000;19/11/2016;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;INFIESTO, CALLE, DE;1;PMR;Línea;1;5,5;;-3.6307238580;40.4297823000
446523.7400000000;4475664.3500000000;05/06/2013;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;INFIESTO, CALLE, DE;3;PMR;Línea;1;5,5;;-3.6304507870;40.4298991260
446236.0300000000;4476627.8300000000;09/01/2023;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;JAIME HERMIDA, CALLE, DE;11;PMR;Línea;1;9,42;;-3.6339240000;40.4385597270
446169.8200000000;4476593.9700000000;29/08/2019;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;JAIME HERMIDA, CALLE, DE;4;PMR;Línea;1;6,4;;-3.6347016750;40.4382509030
447721.1600000000;4476673.8700000000;02/02/2023;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;JOSE CUBERO YIYO, CALLE, DE;1;PMR;Línea;1;7,9;;-3.6164178470;40.4390693730
446568.6600000000;4476155.3300000000;08/05/2025;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;JULIAN CAMARILLO, CALLE, DE;23;PMR;Línea;1;8;;-3.6299624550;40.4343245950
447174.2800000000;4476395.0000000000;17/01/2012;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;JULIAN CAMARILLO, CALLE, DE;36;PMR;Línea;1;5,5;;-3.6228424230;40.4365225180
447446.5900000000;4476516.4300000000;20/05/2014;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;JULIAN CAMARILLO, CALLE, DE;46;PMR;Línea;1;8;;-3.6196420530;40.4376333120
446328.4100000000;4476089.5100000000;27/09/2022;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;JULIAN CAMARILLO, CALLE, DE;7 C;PMR;Línea;2;9,5;LABORABLES DE LUNES A VIERNES DE 07:45 A 18:30 H.;-3.6327893710;40.4337164000
447862.2800000000;4476719.3300000000;10/11/2010;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;JULIAN CAMARILLO, CALLE, DE;99;PMR;Línea;1;5,6;;-3.6147576450;40.4394880330
446504.2500000000;4475636.6700000000;22/09/2017;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;LAVIANA, CALLE, DE;4;PMR;Línea;1;8,89;;-3.6306781360;40.4296479410
446491.4800000000;4475632.7700000000;22/09/2017;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;LLANES, CALLE, DE;2;PMR;Línea;1;5,5;;-3.6308284230;40.4296120170
446475.4900000000;4475885.6200000000;30/01/2023;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;MIGUEL FLETA, CALLE, DE;10;PMR;Batería;1;4,9;;-3.6310381830;40.4318886650
446387.9100000000;4475838.0100000000;30/01/2023;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;MIGUEL FLETA, CALLE, DE;4;PMR;Batería;2;8,2;;-3.6320667000;40.4314542480
446989.0700000000;4476755.0400000000;28/02/2019;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;MIGUEL YUSTE, CALLE, DE;16;PMR;Batería;1;3,6;;-3.6250560450;40.4397542870
447012.4500000000;4476732.1800000000;29/02/2008;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;MIGUEL YUSTE, CALLE, DE;17;PMR;Batería;1;3,6;;-3.6247785050;40.4395495120
447023.7400000000;4476652.5300000000;11/08/2016;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;MIGUEL YUSTE, CALLE, DE;26;PMR;Batería;2;6,8;;-3.6246387600;40.4388327410
447099.1000000000;4476434.8500000000;10/03/2010;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;MIGUEL YUSTE, CALLE, DE;48;PMR;Batería;6;15;DE LUNES A VIERNES DE 08:00 A 21:00 H.;-3.6237321120;40.4368770650
446759.2700000000;4475766.9400000000;11/07/2005;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;NACIMIENTO, CALLE, DEL;4;PMR;Línea;1;5,5;;-3.6276827130;40.4308385480
447690.1600000000;4476951.7800000000;18/03/2024;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;PANDORA, CALLE, DE;1;PMR;Línea;1;6,73;;-3.6168061980;40.4415713080
447793.0000000000;4476721.8900000000;08/09/2005;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;PANDORA, CALLE, DE;27B;PMR;Línea;1;5,5;;-3.6155746250;40.4395064250
446726.4300000000;4475659.5000000000;25/10/2006;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;PATRIARCA SAN JOSE, CALLE, DEL;1;PMR;Línea;1;6;;-3.6280608650;40.4298679000
446733.9100000000;4475756.4100000000;18/09/2019;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;PATRIARCA SAN JOSE, CALLE, DEL;40;PMR;Línea;1;6;;-3.6279808800;40.4307418320
446606.7500000000;4475686.6100000000;03/06/2014;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;PRAVIA, CALLE, DE;6;PMR;Línea;1;6;;-3.6294740080;40.4301044170
446788.4900000000;4476739.0400000000;28/12/2007;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;RUFINO GONZALEZ, CALLE, DE;14;PMR;Batería;1;4,1;;-3.6274196680;40.4395974680
446819.6100000000;4476677.5800000000;11/07/2012;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;RUFINO GONZALEZ, CALLE, DE;21;PMR;Línea;1;5,2;;-3.6270475320;40.4390455950
446840.3200000000;4476587.2100000000;28/12/2005;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;RUFINO GONZALEZ, CALLE, DE;34 B;PMR;Batería;1;5,5;;-3.6267958320;40.4382326830
446866.5900000000;4476512.3400000000;07/06/2024;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;RUFINO GONZALEZ, CALLE, DE;40;PMR;Línea;1;8;;-3.6264799030;40.4375598010
446873.9100000000;4476490.9600000000;03/06/2024;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;RUFINO GONZALEZ, CALLE, DE;42;PMR;Línea;1;5;;-3.6263918390;40.4373679750
446879.6100000000;4476473.4900000000;03/06/2024;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;RUFINO GONZALEZ, CALLE, DE;44;PMR;Línea;1;8,2;;-3.6263230840;40.4372113280
446886.6100000000;4476452.1000000000;07/06/2024;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;RUFINO GONZALEZ, CALLE, DE;46;PMR;Línea;1;8;;-3.6262388590;40.4370182990
447012.2700000000;4476119.6700000000;13/12/2017;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;RUFINO GONZALEZ, CALLE, DE;58;PMR;Línea;1;5,5;;-3.6247296310;40.4340315840
447426.5400000000;4476186.7100000000;09/07/2008;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;SAN ROMUALDO, CALLE, DE;53;PMR;Línea;1;6;;-3.6198511250;40.4346625830
447257.3300000000;4476625.1700000000;06/07/2023;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;SAN ROMUALDO, CALLE, DE;S/N;PMR;Línea;1;8;;-3.6218823750;40.4386014960
447188.4100000000;4476480.1600000000;22/09/2017;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;SAN SOTERO, CALLE, DE;3;PMR;Línea;1;5,17;;-3.6226829110;40.4372907400
446723.2800000000;4475983.7400000000;05/03/2019;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;SANTA LEONOR, CALLE, DE;72;PMR;Línea;1;6,37;;-3.6281251510;40.4327888960
446748.2100000000;4475915.1600000000;05/09/2012;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;SANTA LEONOR, CALLE, DE;76;PMR;Línea;1;5,4;;-3.6278255510;40.4321724510
446577.4200000000;4475747.8300000000;06/09/2012;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;VALDECANILLAS, CALLE, DE;11;PMR;Batería;1;4,18;;-3.6298250020;40.4306539410
446652.1300000000;4475788.4100000000;08/03/2005;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;VALDECANILLAS, CALLE, DE;21;PMR;Batería;1;3,1;;-3.6289476320;40.4310248160
446675.6300000000;4475801.6600000000;24/11/2017;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;VALDECANILLAS, CALLE, DE;25;PMR;Batería;1;2,76;;-3.6286716960;40.4311459400
446754.8600000000;4475844.9600000000;22/09/2017;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;VALDECANILLAS, CALLE, DE;31;PMR;Batería;1;4,1;;-3.6277412120;40.4315408790
447002.6100000000;4475979.0000000000;22/11/2022;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;VALDECANILLAS, CALLE, DE;51;PMR;Batería;2;6,34;;-3.6248316750;40.4327638010
447041.7800000000;4476000.2500000000;27/09/2022;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;VALDECANILLAS, CALLE, DE;53;PMR;Batería;2;6,42;;-3.6243717050;40.4329580330
447142.4100000000;4476054.4900000000;27/04/2016;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;VALDECANILLAS, CALLE, DE;61;PMR;Batería;2;7,01;;-3.6231899220;40.4334531830
446814.5300000000;4475876.7100000000;12/02/2015;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;VALDECANILLAS, CALLE, DE;66;PMR;Batería;2;5,03;;-3.6270404850;40.4318309680
446963.0300000000;4475923.8200000000;17/10/2022;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;VALDECANILLAS, CALLE, DE;94;PMR;Batería;2;6,1;;-3.6252937660;40.4322645820
447072.8600000000;4475983.2400000000;12/06/2012;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;VALDECANILLAS, CALLE, DE;S/N;PMR;Batería;2;6;;-3.6240038660;40.4328068870
447085.8600000000;4475990.7500000000;08/08/2022;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;VALDECANILLAS, CALLE, DE;S/N;PMR;Batería;3;10;;-3.6238511720;40.4328753550
446857.7600000000;4476833.9700000000;08/03/2005;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;VALENTIN BEATO, CALLE, DE;6;PMR;Línea;1;5;;-3.6266108240;40.4404569050
447072.9100000000;4475874.2300000000;08/05/2007;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;VIRGEN DE LA OLIVA, CALLE, DE LA;32;PMR;Batería;1;5,2;;-3.6239942970;40.4318243790
446891.4000000000;4475744.8600000000;08/03/2005;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;VIRGEN DE LA OLIVA, CALLE, DE LA;45;PMR;Línea;1;4,85;;-3.6261232370;40.4306475240
446915.8100000000;4475758.3000000000;23/02/2012;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;VIRGEN DE LA OLIVA, CALLE, DE LA;49;PMR;Línea;1;4,89;;-3.6258366430;40.4307703660
447009.5300000000;4475812.8800000000;07/03/2005;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;VIRGEN DE LA OLIVA, CALLE, DE LA;53;PMR;Batería;2;6,82;;-3.6247362200;40.4312675790
446924.2800000000;4475699.3700000000;27/02/2009;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;YANGUAS, CALLE, DE;S/N;PMR;Batería;1;2,72;;-3.6257317920;40.4302400930
447051.1100000000;4475655.7800000000;07/03/2005;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;YECLA, CALLE, DE;5;PMR;Batería;1;4,1;;-3.6242329910;40.4298550660
447029.0300000000;4475696.8200000000;13/10/2016;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;YECLA, CALLE, DE;7;PMR;Batería;1;2,9;;-3.6244966670;40.4302235350
447020.0300000000;4475547.6500000000;24/02/2021;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;ZALAMEA, CALLE, DE;5;PMR;Línea;1;7,1;;-3.6245904030;40.4288792040
447026.5600000000;4475551.6900000000;18/09/2024;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;ZALAMEA, CALLE, DE;6;PMR;Línea;1;8;;-3.6245137410;40.4289164460
446847.5000000000;4475899.4500000000;11/03/2023;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;ZALDIVAR, CALLE, DE;19;PMR;Batería;1;3,7;;-3.6266536240;40.4320373470
446996.1100000000;4475648.1800000000;26/12/2005;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;ZALDIVAR, CALLE, DE;2;PMR;Línea;1;8;;-3.6248807200;40.4297831020
446980.2400000000;4475662.9600000000;19/10/2010;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;ZALDIVAR, CALLE, DE;3;PMR;Línea;1;6,19;;-3.6250691090;40.4299157990
446981.7800000000;4475674.1300000000;29/04/2018;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;ZALDIVAR, CALLE, DE;4;PMR;Línea;1;8;;-3.6250518050;40.4300162390
446968.3200000000;4475684.4600000000;24/02/2021;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;ZALDIVAR, CALLE, DE;5;PMR;Línea;2;10,97;;-3.6252113740;40.4301086570
446886.6800000000;4475837.0300000000;07/05/2012;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;ZALDIVAR, CALLE, DE;con C/Portal;PMR;Línea;2;10;;-3.6261864910;40.4314775680
446926.4100000000;4475849.5800000000;17/02/2011;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;ZALDIVAR, CALLE, DE;S/N;PMR;Batería;1;3,66;;-3.6257193590;40.4315935340
446934.9500000000;4475833.9400000000;12/07/2018;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;ZALDIVAR, CALLE, DE;S/N;PMR;Batería;2;7,2;;-3.6256173150;40.4314530450
446876.0700000000;4475597.7100000000;18/10/2018;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;ZAPARDIEL, CALLE, DEL;0;PMR;Línea;1;5,4;;-3.6262916860;40.4293213560
446938.8600000000;4475575.9500000000;10/03/2023;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;ZARATAN, CALLE, DE;13;PMR;Línea;1;7,9;;-3.6255496480;40.4291288420
446911.4100000000;4475660.0300000000;08/03/2005;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;ZUBIETA, CALLE, DE;5;PMR;Línea;1;4,93;;-3.6258803020;40.4298849170
446917.1100000000;4475663.8800000000;11/11/2022;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;ZUBIETA, CALLE, DE;6;PMR;Línea;1;8,4;;-3.6258133810;40.4299202110
446903.8600000000;4475686.9700000000;20/02/2015;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;ZUBIETA, CALLE, DE;8;PMR;Línea;1;5,5;;-3.6259715170;40.4301272210
446866.1300000000;4475631.1400000000;04/07/2007;20 SAN BLAS-CANILLEJAS;201 SIMANCAS;ZUERA, CALLE, DE;6;PMR;Línea;1;6,1;;-3.6264116630;40.4296218150
447512.5800000000;4476029.4400000000;27/11/2019;20 SAN BLAS-CANILLEJAS;202 HELLIN;ALBAIDA, CALLE, DE;30;PMR;Batería;2;7;;-3.6188238120;40.4332505280
447561.3200000000;4476028.6500000000;10/09/2012;20 SAN BLAS-CANILLEJAS;202 HELLIN;ALBAIDA, CALLE, DE;34;PMR;Batería;1;3,5;;-3.6182490200;40.4332466320
447544.7600000000;4476028.4600000000;21/01/2020;20 SAN BLAS-CANILLEJAS;202 HELLIN;ALBAIDA, CALLE, DE;34;PMR;Batería;1;4,96;;-3.6184442270;40.4332439390
447681.9600000000;4476026.7600000000;11/08/2016;20 SAN BLAS-CANILLEJAS;202 HELLIN;ALBAIDA, CALLE, DE;40;PMR;Batería;1;3,7;;-3.6168266530;40.4332373500
447399.9900000000;4475639.1700000000;11/07/2005;20 SAN BLAS-CANILLEJAS;202 HELLIN;ALBAIDA, CALLE, DE;6;PMR;Batería;1;3;;-3.6201188110;40.4297275830
447893.0900000000;4476059.5800000000;04/04/2005;20 SAN BLAS-CANILLEJAS;202 HELLIN;ALBAIDA, CALLE, DE;64;PMR;Batería;1;3;;-3.6143402450;40.4335461740
447886.5400000000;4476062.9300000000;31/01/2019;20 SAN BLAS-CANILLEJAS;202 HELLIN;ALBAIDA, CALLE, DE;64;PMR;Línea;1;5,7;;-3.6144177660;40.4335764840
448003.1200000000;4476081.3300000000;09/06/2011;20 SAN BLAS-CANILLEJAS;202 HELLIN;ALBAIDA, CALLE, DE;94;PMR;Batería;1;3,6;;-3.6130449020;40.4337493450
447448.1600000000;4476000.2400000000;02/01/1900;20 SAN BLAS-CANILLEJAS;202 HELLIN;ALBAIDA, CALLE, DE;S/N;PMR;Batería;1;3;;-3.6195808610;40.4329837020
447953.2700000000;4476071.7800000000;16/10/2014;20 SAN BLAS-CANILLEJAS;202 HELLIN;ALBAIDA, CALLE, DE;S/N;PMR;Batería;2;6;;-3.6136317250;40.4336597350
447422.3400000000;4475808.3300000000;22/02/2019;20 SAN BLAS-CANILLEJAS;202 HELLIN;ALBAIDA, CALLE, DE;S/N;PMR;Batería;1;3,7;;-3.6198692880;40.4312531970
447424.2400000000;4475821.3500000000;05/03/2024;20 SAN BLAS-CANILLEJAS;202 HELLIN;ALBAIDA, CALLE, DE;S/N;PMR;Batería;1;2,5;;-3.6198480310;40.4313708260
447614.3900000000;4475762.3500000000;30/08/2007;20 SAN BLAS-CANILLEJAS;202 HELLIN;ALCONERA, CALLE, DE;26;PMR;Línea;1;6,5;;-3.6176013490;40.4308506940
447592.8500000000;4475816.1100000000;11/03/2013;20 SAN BLAS-CANILLEJAS;202 HELLIN;ALCONERA, CALLE, DE;32;PMR;Batería;2;6;;-3.6178597530;40.4313339840
447622.1000000000;4475870.2800000000;24/04/2014;20 SAN BLAS-CANILLEJAS;202 HELLIN;ALCONERA, CALLE, DE;36;PMR;Batería;1;3,6;;-3.6175194730;40.4318240350
447609.1300000000;4475874.5300000000;02/01/2020;20 SAN BLAS-CANILLEJAS;202 HELLIN;ALCONERA, CALLE, DE;36;PMR;Línea;2;11,5;;-3.6176727390;40.4318610480
447614.2000000000;4475673.5800000000;09/11/2018;20 SAN BLAS-CANILLEJAS;202 HELLIN;ALCONERA, CALLE, DE;6;PMR;Línea;1;5,7;;-3.6175964210;40.4300517620
447568.6800000000;4475815.2700000000;01/02/2007;20 SAN BLAS-CANILLEJAS;202 HELLIN;ALCONERA, CALLE, DE;7;PMR;Batería;1;2,5;;-3.6181447420;40.4313253900
447657.5300000000;4475904.5900000000;16/10/2014;20 SAN BLAS-CANILLEJAS;202 HELLIN;ALCONERA, CALLE, DE;Fte 38;PMR;Batería;1;3;;-3.6171046520;40.4321351510
448150.2200000000;4475528.0900000000;09/02/2022;20 SAN BLAS-CANILLEJAS;202 HELLIN;ARCOS DE JALON, CALLE, DE;59;PMR;Línea;1;6;;-3.6112655240;40.4287738370
447429.2900000000;4475776.6800000000;26/11/2022;20 SAN BLAS-CANILLEJAS;202 HELLIN;AVICULTURA, CALLE, DE LA;2;PMR;Batería;2;7,4;;-3.6197847760;40.4309683800
448131.1300000000;4475690.5000000000;12/12/2024;20 SAN BLAS-CANILLEJAS;202 HELLIN;CANILLEJAS A VICALVARO, AVENIDA, DE;68 B;PMR;Batería;2;2,7;;-3.6115038170;40.4302357960
