gis_x;gis_y;fecha_de_alta;fecha_de_baja;cod_distrito;distrito;cod_barrio;num_barrio;barrio;calle;numero_finca;matricula;longitud;latitud
441611.6852950000;4478016.0674450000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;GUTIERREZ SOLANA, CALLE, DE;4;0205110347;-3.6885730580;40.4507543890
441694.3223309330;4477972.6594054000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;GUTIERREZ SOLANA, CALLE, DE;8;0205110352;-3.6875945610;40.4503683300
441488.3143950000;4477847.3546450000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;HERMANOS PINZON, CALLE, DE LOS;1;0205110340;-3.6900122130;40.4492257370
441488.6934100000;4477808.0029070000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;HERMANOS PINZON, CALLE, DE LOS;4;0205110339;-3.6900041350;40.4488710770
442229.8978780040;4477288.8301273400;2024-10-30;1900-01-08;5;Chamartín;51;1;El Viso;JOAQUIN MONTES JOVELLAR, CALLE, DE;2;0205110480;-3.6812167380;40.4442455880
441741.8223309330;4477177.6594054000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;JORGE MANRIQUE, CALLE, DE;27;0205110327;-3.6869615570;40.4432100240
441471.0723309330;4476842.5760720700;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;JOSE GUTIERREZ ABASCAL, CALLE, DE;2;0205110286;-3.6901229090;40.4401726030
441419.5723309330;4476954.8260720700;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;JOSE GUTIERREZ ABASCAL, CALLE, DE;S/N;0205110288;-3.6907405570;40.4411800350
441919.7389975990;4477142.8260720700;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;JUAN DE LA CIERVA, CALLE, DE;6;0205110353;-3.6848605210;40.4429085910
441488.0723309330;4477724.2427387400;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;LA HABANA, PASEO, DE;1;0205110338;-3.6900037340;40.4481164340
441549.9612198220;4477785.1871831800;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;LA HABANA, PASEO, DE;22;0205110420;-3.6892795720;40.4486698540
441549.0774390000;4477785.0755840000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;LA HABANA, PASEO, DE;22;0505110420;-3.6892900000;40.4486686510
441767.0800950000;4478058.1117450000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;LA HABANA, PASEO, DE;25;0205110351;-3.6867444060;40.4511432550
441602.7945531550;4477837.6871831800;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;LA HABANA, PASEO, DE;28;0205110421;-3.6886615230;40.4491461540
441604.6929000000;4477839.8560970000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;LA HABANA, PASEO, DE;28;0505110421;-3.6886393490;40.4491664940
441681.6556642660;4477921.6594054000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;LA HABANA, PASEO, DE;42;0205110422;-3.6877392900;40.4499083590
441681.9706780000;4477922.6894300000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;LA HABANA, PASEO, DE;42;0505110422;-3.6877356230;40.4499179280
441756.9056642660;4478009.9094054000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;LA HABANA, PASEO, DE;52;0205110460;-3.6868600290;40.4507085520
441760.9984560000;4478014.0505410000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;LA HABANA, PASEO, DE;52;0505110460;-3.6868121870;40.4507464820
441585.5723309330;4477854.6316276300;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;LA HABANA, PASEO, DE;S/N;0205110343;-3.6888660690;40.4492979300
441972.4056642660;4476621.4927387400;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;LAGASCA, CALLE, DE;150;0205110315;-3.6841919360;40.4382158380
442182.6278864880;4476796.6871831800;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;LOPEZ DE HOYOS, CALLE, DE;40;0205110308;-3.6817293640;40.4398094050
441949.4056642660;4476646.1594054000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;LOPEZ DE HOYOS, CALLE, DE;S/N;0205110316;-3.6844653520;40.4384368850
442290.3504670000;4476908.4617530000;2017-01-01;2021-07-07;5;Chamartín;51;1;El Viso;LOPEZ DE HOYOS, GLORIETA, DE;4;0205110424;-3.6804694870;40.4408238840
442290.3504670000;4476908.4617530000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;LOPEZ DE HOYOS, GLORIETA, DE;4;0505110424;-3.6804694870;40.4408238840
442297.8726411620;4477321.4470003100;2024-01-30;1900-01-08;5;Chamartín;51;1;El Viso;LORIGA, CALLE, DE;1;0205110476;-3.6804182070;40.4445440420
442312.0548060000;4477310.8633150000;2017-01-01;2023-11-30;5;Chamartín;51;1;El Viso;LORIGA, PASAJE, DE;2;0205110476;-3.6802501010;40.4444499050
442312.0548060000;4477310.8633150000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;LORIGA, PASAJE, DE;2;0505110476;-3.6802501010;40.4444499050
441452.6556642660;4477140.5760720700;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;MAESTRO RIPOLL, CALLE, DEL;5;0205110287;-3.6903675620;40.4428560510
441615.7389975990;4478128.4927387400;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;MARCELIANO SANTA MARIA, CALLE, DE;11;0205110348;-3.6885355290;40.4517669770
442422.5723309330;4477287.0760720700;2024-05-23;1900-01-08;5;Chamartín;51;1;El Viso;MARIA FRANCISCA, CALLE, DE;3;0205110474;-3.6789447890;40.4442435260
442404.9889975990;4477290.5760720700;2017-01-01;2024-05-23;5;Chamartín;51;1;El Viso;MARIA FRANCISCA, CALLE, DE;5;0205110474;-3.6791524290;40.4442738350
442404.2399910000;4477289.6225740000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;MARIA FRANCISCA, CALLE, DE;5;0505110474;-3.6791611370;40.4442646680
441687.2441060000;4477743.3903990000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;MARIA GUERRERO, PLAZA, DE;1;0205110515;-3.6876570130;40.4483032180
441687.2441060000;4477743.3903990000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;MARIA GUERRERO, PLAZA, DE;1;0505110515;-3.6876570130;40.4483032180
442373.3552170000;4477518.5755840000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;MARQUES DE VALDECILLA, CALLE, DEL;41;0205110471;-3.6795461650;40.4463251390
442373.3552170000;4477518.5755840000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;MARQUES DE VALDECILLA, CALLE, DEL;41;0505110471;-3.6795461650;40.4463251390
442324.6844350000;4477374.4559080000;2017-01-01;2023-11-08;5;Chamartín;51;1;El Viso;MARQUES DE VALDECILLA, CALLE, DEL;6;0205110477;-3.6801069760;40.4450241230
442324.6844350000;4477374.4559080000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;MARQUES DE VALDECILLA, CALLE, DEL;6;0505110477;-3.6801069760;40.4450241230
442316.4047662340;4477370.2673121700;2023-11-08;1900-01-08;5;Chamartín;51;1;El Viso;MARQUES DE VALDECILLA, CALLE, DEL;7;0205110477;-3.6802042070;40.4449850480
442190.5723309330;4476624.0760720700;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;NUÑEZ DE BALBOA, CALLE, DE;120;0205110306;-3.6816200430;40.4382550280
442149.9056642660;4476879.3260720700;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;OQUENDO, CALLE, DE;23;0205110313;-3.6821226990;40.4405515000
442205.4663280000;4477553.2422510000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;ORIA, CALLE, DEL;31;0505110466;-3.6815290000;40.4466262280
442056.6885500000;4477633.0570650000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;ORIA, CALLE, DEL;8;0205110488;-3.6832905590;40.4473345760
442056.6885500000;4477633.0570650000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;ORIA, CALLE, DEL;8;0505110488;-3.6832905590;40.4473345760
442085.1072950000;4477019.6437900000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;PABLO ARANDA, CALLE, DE;24;0205110317;-3.6828994580;40.4418104030
441961.9831950000;4477044.7047900000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;PABLO ARANDA, CALLE, DE;3;0205110318;-3.6843535100;40.4420278980
441635.4007580000;4476743.0146130000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;PEDRO DE VALDIVIA, CALLE, DE;1;0205110324;-3.6881763990;40.4392873260
441904.9056642660;4476712.7427387400;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;PEDRO DE VALDIVIA, CALLE, DE;15;0205110309;-3.6849961400;40.4390339640
441749.5723309330;4476766.7427387400;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;PEDRO DE VALDIVIA, CALLE, DE;20;0205110326;-3.6868324690;40.4395092330
442158.9889975990;4476704.4094054000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;PEDRO DE VALDIVIA, CALLE, DE;21;0205110307;-3.6819996850;40.4389763250
442338.4056642660;4476672.4094054000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;PEDRO DE VALDIVIA, CALLE, DE;38;0205110304;-3.6798814600;40.4387007320
441503.6556642660;4476733.7427387400;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;PEDRO DE VALDIVIA, CALLE, DE;6;0205110323;-3.6897287710;40.4391949080
441687.1556642660;4476688.1594054000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;PINAR, CALLE, DEL;18;0205110325;-3.6875611570;40.4387966450
442015.9056642660;4477873.0205165200;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;PISUERGA, CALLE, DEL;8;0205110504;-3.6837933290;40.4494935380
442016.8040120000;4477870.8005410000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;PISUERGA, CALLE, DEL;8;0505110504;-3.6837825580;40.4494734270
442405.3636795330;4476810.4959194000;2022-12-07;1900-01-08;5;Chamartín;51;1;El Viso;PRINCIPE DE VERGARA, CALLE, DEL;111;0205110439;-3.6791045290;40.4399493220
442409.6237700000;4476841.7309960000;2017-01-01;2022-12-07;5;Chamartín;51;1;El Viso;PRINCIPE DE VERGARA, CALLE, DEL;111 A;0205110439;-3.6790570880;40.4402301850
442409.6237700000;4476841.7309960000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;PRINCIPE DE VERGARA, CALLE, DEL;111 A;0505110439;-3.6790570880;40.4402301850
442434.9577380000;4477121.2251510000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;PRINCIPE DE VERGARA, CALLE, DEL;131;0205110438;-3.6787837300;40.4427498820
442434.9577380000;4477121.2251510000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;PRINCIPE DE VERGARA, CALLE, DEL;131;0505110438;-3.6787837300;40.4427498820
442446.7282801550;4477231.8643505200;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;PRINCIPE DE VERGARA, CALLE, DEL;135;0205110435;-3.6786549870;40.4437480320
442446.6288800000;4477229.8447970000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;PRINCIPE DE VERGARA, CALLE, DEL;135;0505110435;-3.6786559610;40.4437296970
442468.0920680000;4477455.3389770000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;PRINCIPE DE VERGARA, CALLE, DEL;141;0205110433;-3.6784233400;40.4457620930
442468.0920680000;4477455.3389770000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;PRINCIPE DE VERGARA, CALLE, DEL;141;0505110433;-3.6784233400;40.4457620930
442489.9889975990;4477695.9094054000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;PRINCIPE DE VERGARA, CALLE, DEL;195;0205110432;-3.6781869370;40.4479309100
442488.7587340000;4477683.9686060000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;PRINCIPE DE VERGARA, CALLE, DEL;195;0505110432;-3.6782002870;40.4478230220
442512.6889900000;4477931.6750600000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;PRINCIPE DE VERGARA, CALLE, DEL;207 A;0205110495;-3.6779405660;40.4500565840
442512.6889900000;4477931.6750600000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;PRINCIPE DE VERGARA, CALLE, DEL;207 A;0505110495;-3.6779405660;40.4500565840
442522.9889975990;4478047.0760720700;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;PRINCIPE DE VERGARA, CALLE, DEL;211;0205110496;-3.6778295840;40.4510970750
442523.0223240000;4478047.1195040000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;PRINCIPE DE VERGARA, CALLE, DEL;211;0505110496;-3.6778291830;40.4510969600
441702.7389975990;4477415.7427387400;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;PUENTE DEL DUERO, CALLE, DEL;11;0205110335;-3.6874442160;40.4453523140
441560.3496950000;4477874.1088450000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;QUITO, PLAZA, DE;S/N;0205110341;-3.6891652670;40.4494713070
441892.6556642660;4477432.1594054000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;REPUBLICA ARGENTINA, PLAZA, DE LA;7;0205110423;-3.6852063580;40.4455136010
441896.2441060000;4477431.1311390000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;REPUBLICA ARGENTINA, PLAZA, DE LA;7;0505110423;-3.6851639590;40.4455042620
442245.9848470000;4477496.1681770000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;RODRIGUEZ MARIN, CALLE, DE;11;0205110472;-3.6810459390;40.4461145190
442245.9848470000;4477496.1681770000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;RODRIGUEZ MARIN, CALLE, DE;11;0505110472;-3.6810459390;40.4461145190
442075.0723309330;4477249.4649609600;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;RODRIGUEZ MARIN, CALLE, DE;4;0205110427;-3.6830387440;40.4438806710
442076.7949120000;4477251.6839750000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;RODRIGUEZ MARIN, CALLE, DE;4;0505110427;-3.6830186330;40.4439008970
442302.1556642660;4477571.9094054000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;RODRIGUEZ MARIN, CALLE, DE;46 B;0205110470;-3.6803904760;40.4468006940
442305.0589210000;4477577.7237320000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;RODRIGUEZ MARIN, CALLE, DE;46 B;0505110470;-3.6803568430;40.4468534060
442176.0959580000;4477387.7607690000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;RODRIGUEZ MARIN, CALLE, DE;5 B;0205110479;-3.6818602270;40.4451336730
442176.0959580000;4477387.7607690000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;RODRIGUEZ MARIN, CALLE, DE;5 B;0505110479;-3.6818602270;40.4451336730
442392.3501087110;4477731.9649609600;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;RODRIGUEZ MARIN, CALLE, DE;70;0205110467;-3.6793415050;40.4482493030
442392.1887750000;4477732.2364310000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;RODRIGUEZ MARIN, CALLE, DE;70;0505110467;-3.6793433950;40.4482514800
442433.4665530000;4477889.9586530000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;RODRIGUEZ MARIN, CALLE, DE;78;0205110451;-3.6788709920;40.4496753950
442433.4665530000;4477889.9586530000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;RODRIGUEZ MARIN, CALLE, DE;78;0505110451;-3.6788709920;40.4496753950
442454.2945531550;4477940.6871831800;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;RODRIGUEZ MARIN, CALLE, DE;80;0205110497;-3.6786299480;40.4501337040
442453.4112130000;4477940.6195040000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;RODRIGUEZ MARIN, CALLE, DE;80;0505110497;-3.6786404330;40.4501334170
442440.9112130000;4478003.2306160000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;RODRIGUEZ MARIN, CALLE, DE;82;0205110452;-3.6787934700;40.4506962910
442440.9112130000;4478003.2306160000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;RODRIGUEZ MARIN, CALLE, DE;82;0505110452;-3.6787934700;40.4506962910
441537.8501087110;4478067.8538498500;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;SAN JUAN DE LA SALLE, CALLE, DE;3;0205110346;-3.6894484230;40.4512152190
441548.4706780000;4478145.2449860000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;SAN JUAN DE LA SALLE, CALLE, DE;5;0205110295;-3.6893302790;40.4519135400
442290.8689860000;4477042.5358270000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;SAN JULIO, CALLE, DE;5;0205110483;-3.6804755600;40.4420315650
442290.8689860000;4477042.5358270000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;SAN JULIO, CALLE, DE;5;0505110483;-3.6804755600;40.4420315650
441584.0218840000;4477627.2422510000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;SANTIAGO ARTIGAS, CALLE, DE;7;0205110511;-3.6888634330;40.4472489760
441584.0218840000;4477627.2422510000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;SANTIAGO ARTIGAS, CALLE, DE;7;0505110511;-3.6888634330;40.4472489760
441605.8223309330;4477944.1594054000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;SANTIAGO BERNABEU, CALLE, DE;16;0205110350;-3.6886355680;40.4501056290
441545.9889975990;4478000.6594054000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;SANTIAGO BERNABEU, CALLE, DE;6;0205110345;-3.6893463220;40.4506109200
441697.7605950000;4478130.6953450000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;SANTO DOMINGO DE SILOS, CALLE, DE;10;0205110296;-3.6875685480;40.4517926460
441671.7366950000;4478072.6762450000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;SANTO DOMINGO DE SILOS, CALLE, DE;5;0205110349;-3.6878701530;40.4512682750
442311.1560230000;4477083.5450860000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;SANTORCAZ, CALLE, DE;3;0205110484;-3.6802400740;40.4424023260
442311.1560230000;4477083.5450860000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;SANTORCAZ, CALLE, DE;3;0505110484;-3.6802400740;40.4424023260
442008.4889975990;4478036.7427387400;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;SEGRE, CALLE, DEL;14;0205110501;-3.6838957740;40.4509681020
442008.7484560000;4478036.2449860000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;SEGRE, CALLE, DEL;14;0505110501;-3.6838926230;40.4509635760
441796.0337273220;4476739.0830176000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;107;0205110283;-3.6862820860;40.4392629180
441812.2389975990;4476959.8260720700;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;113;0205110282;-3.6861112870;40.4412526290
441825.4612198220;4476855.9094054000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;132;0205110320;-3.6859459320;40.4403179050
441829.3315901920;4477195.1686646600;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;135;0205110284;-3.6859313210;40.4433738900
441823.9056642660;4477081.8260720700;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;144;0205110281;-3.6859848930;40.4423527650
441844.1942950000;4477115.4448900000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;144;0205110319;-3.6857487770;40.4426570630
441935.1006680000;4477546.7655370000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;149;0205110442;-3.6847163640;40.4465492220
441935.1006680000;4477546.7655370000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;149;0505110442;-3.6847163640;40.4465492220
441853.0723309330;4477238.9094054000;2014-07-01;1900-01-08;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;150;0205110322;-3.6856553850;40.4437696320
441990.8424640000;4477658.9068790000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;159;0205110443;-3.6840692660;40.4475631860
441990.8424640000;4477658.9068790000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;159;0505110443;-3.6840692660;40.4475631860
441921.4663280000;4477494.2978060000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;160;0205110440;-3.6848723240;40.4460753290
441921.4663280000;4477494.2978060000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;160;0505110440;-3.6848723240;40.4460753290
442027.0774390000;4477734.9089170000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;167;0205110445;-3.6836490010;40.4482499330
442027.0774390000;4477734.9089170000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;167;0505110445;-3.6836490010;40.4482499330
441966.1278864880;4477575.4649609600;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;170;0205110441;-3.6843531090;40.4468098040
441965.6329950000;4477575.5755840000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;170;0505110441;-3.6843589530;40.4468108920
442023.9056642660;4477691.7010720700;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;180;0205110444;-3.6836824620;40.4478606080
442023.9056642660;4477691.7010720700;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;180;0505110444;-3.6836824620;40.4478606080
442066.3686272290;4477778.1686646600;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;186;0205110446;-3.6831896040;40.4486426380
442067.7441060000;4477781.0200280000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;186;0505110446;-3.6831737330;40.4486688220
442117.4706780000;4477885.3560970000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;192;0205110447;-3.6825968220;40.4496119680
442117.4706780000;4477885.3560970000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;192;0505110447;-3.6825968220;40.4496119680
442189.9056642660;4478022.5760720700;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;208;0205110448;-3.6817552040;40.4508533960
442188.9151230000;4478023.1338740000;2015-02-24;2017-01-01;5;Chamartín;51;1;El Viso;SERRANO, CALLE, DE;208;0505110448;-3.6817668920;40.4508579800
442025.7255870000;4477572.5015100000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;SIL, CALLE, DEL;2;0205110486;-3.6836500900;40.4467867710
442025.7255870000;4477572.5015100000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;SIL, CALLE, DEL;2;0505110486;-3.6836500900;40.4467867710
442266.9056642660;4478019.8260720700;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;SIL, CALLE, DEL;33;0205110498;-3.6808468370;40.4508335720
442267.3595670000;4478020.8560970000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;SIL, CALLE, DEL;33;0505110498;-3.6808416230;40.4508431400
442137.6556642660;4477781.9094054000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;SIL, CALLE, DEL;38;0205110491;-3.6823493610;40.4486815990
442176.4056642660;4477859.4927387400;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;SIL, CALLE, DEL;50;0205110492;-3.6818994750;40.4493826710
442094.1066290000;4477700.5357690000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;SIL, CALLE, DEL;7;0205110489;-3.6828553970;40.4479453490
442094.1066290000;4477700.5357690000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;SIL, CALLE, DEL;7;0505110489;-3.6828553970;40.4479453490
442135.0589210000;4477779.4644730000;2014-07-01;2017-01-01;5;Chamartín;51;1;El Viso;TAJO, CALLE, DEL;7;0505110491;-3.6823797280;40.4486590250
441897.8550790000;4477612.2479250000;2017-01-01;1900-01-08;5;Chamartín;51;1;El Viso;TAMBRE, CALLE, DEL;10;0205110508;-3.6851615530;40.4471359880
