Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;_Longitud;Texto Cajetines;LONGITUD;LATITUD;NOMBRE
443127,4600000000;4471634,3800000000;42702;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;FELISA MENDEZ, CALLE, DE;3;CargayDescarga;Línea;1;10,70;LAB. DE 8 A 15 H EXCEPTO CARGA Y DESCARGA;-3.6701279;40.3933693; CALLE  DE FELISA MENDEZ, 3
443435,4500000000;4470695,0800000000;38875;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;IMAGEN, CALLE, DE LA;3;CargayDescarga;Línea;9;47,20;lab. de 9 a 20 h.excepto: [CARGA Y DESCARGA];-3.6664157;40.3849285; CALLE  DE LA IMAGEN, 3
443285,7700000000;4470494,1600000000;38225;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;IMAGEN, CALLE, DE LA;32;CargayDescarga;Línea;3;16,00;LAB.DE 8 A 14 H. Y DE16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.6681612;40.3831083; CALLE  DE LA IMAGEN, 32
443402,4700000000;4470647,7200000000;38377;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;IMAGEN, CALLE, DE LA;9;CargayDescarga;Línea;4;22,00;lab. de 8 a 14h.y de 16,30 a 19h.excepto: carga y              descarga;-3.6668;40.3844996; CALLE  DE LA IMAGEN, 9
443388,2500000000;4471211,5800000000;39183;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;JULIA MEDIAVILLA, CALLE, DE;42;CargayDescarga;Línea;4;20,00;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6670177;40.3895782; CALLE  DE JULIA MEDIAVILLA, 42
443480,2000000000;4471901,0500000000;43229;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;LOMAS DE HORCAJO, CALLE, DE LAS;4;CargayDescarga;Línea;1;9,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6659955;40.3957956; CALLE  DE LAS LOMAS DE HORCAJO, 4
443313,8800000000;4471041,2300000000;38441;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MAESE NICOLAS, CALLE, DE;17;CargayDescarga;Línea;2;10,00;CARGA Y DESCARGA DE 9 A 19 H.DE LUNES A VIERNES. EXCEPTOFESTIVOS;-3.6678787;40.3880385; CALLE  DE MAESE NICOLAS, 17
443115,5500000000;4470881,5000000000;40365;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MARIANO BENLLIURE, CALLE, DE;24;CargayDescarga;Línea;2;10,00;LABORABLES DE 9 A 14 Y DE 16 A 20,30 H.EXCEPTO CARGA Y DESCARGA;-3.670201;40.3865861; CALLE  DE MARIANO BENLLIURE, 24
443503,9500000000;4471458,9500000000;37179;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MARTINEZ DE LA RIVA, CALLE, DE;52;CargayDescarga;Línea;3;13,90;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6656765;40.3918145; CALLE  DE MARTINEZ DE LA RIVA, 52
443521,0700000000;4471391,0900000000;38607;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MARTINEZ DE LA RIVA, CALLE, DE;60;CargayDescarga;Línea;1;8,50;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6654687;40.3912043; CALLE  DE MARTINEZ DE LA RIVA, 60
443544,8100000000;4471300,5100000000;37179;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MARTINEZ DE LA RIVA, CALLE, DE;70;CargayDescarga;Línea;3;15,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.665181;40.39039; CALLE  DE MARTINEZ DE LA RIVA, 70
443556,1400000000;4471258,2700000000;38373;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MARTINEZ DE LA RIVA, CALLE, DE;72;CargayDescarga;Línea;2;9,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6650438;40.3900102; CALLE  DE MARTINEZ DE LA RIVA, 72
443570,2600000000;4471202,9300000000;38979;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MARTINEZ DE LA RIVA, CALLE, DE;78;CargayDescarga;Línea;3;16,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6648725;40.3895126; CALLE  DE MARTINEZ DE LA RIVA, 78
443358,9100000000;4471822,4300000000;36971;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MARTINEZ DE LA RIVA, CALLE, DE;Fte 11;CargayDescarga;Línea;11;56,00;EXCEPTO CARGA Y DESCARGAEN LINEALAB. DE 8 A 17 HRESTO DIAS Y HORASEN BATERIA;-3.6674177;40.3950791; CALLE  DE MARTINEZ DE LA RIVA, Fte 11
443318,4500000000;4471863,6400000000;36971;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MARTINEZ DE LA RIVA, CALLE, DE;Fte 3;CargayDescarga;Línea;9;45,00;EXCEPTO CARGA Y DESCARGAEN LINEALAB. DE 8 A 17 H RESTO DIAS Y HORASEN BATERIA;-3.667898;40.3954476; CALLE  DE MARTINEZ DE LA RIVA, Fte 3
443252,7800000000;4472117,7900000000;42670;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MELQUIADES BIENCINTO, CALLE, DE;1;CargayDescarga;Línea;2;10,00;LAB. DE 8 A 14H Y DE 16:30 A 19 H EXCEPTO CARGA Y DESCARGA;-3.6686945;40.3977326; CALLE  DE MELQUIADES BIENCINTO, 1
443241,7700000000;4472103,3000000000;42670;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MELQUIADES BIENCINTO, CALLE, DE;3;CargayDescarga;Línea;2;10,00;LAB. DE 8 A 14H Y DE 16:30 A 19 H EXCEPTO CARGA Y DESCARGA;-3.6688229;40.3976014; CALLE  DE MELQUIADES BIENCINTO, 3
443300,4600000000;4472006,5800000000;36290;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MONTE IGUELDO, AVENIDA, DEL;12;CargayDescarga;Línea;1;4,20;LAB.DE 8 A 14 H. YDE 16,30 A19 H. EXCEPTOCARGA Y DESCARGA;-3.6681227;40.396734; AVENIDA  DEL MONTE IGUELDO, 12
443336,8600000000;4472063,5800000000;1;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MONTE IGUELDO, AVENIDA, DEL;2;CargayDescarga;Línea;2;10,90;LAB. DE 8 A 14H Y DE 16:30 A 19 H EXCEPTO CARGA Y DESCARGA;-3.6676989;40.39725; AVENIDA  DEL MONTE IGUELDO, 2
443259,8500000000;4471924,6900000000;37914;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MONTE IGUELDO, AVENIDA, DEL;20;CargayDescarga;Línea;2;9,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.6685939;40.3959936; AVENIDA  DEL MONTE IGUELDO, 20
443197,0200000000;4471768,7000000000;40091;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MONTE IGUELDO, AVENIDA, DEL;42;CargayDescarga;Línea;2;9,60;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6693203;40.394584; AVENIDA  DEL MONTE IGUELDO, 42
443181,1000000000;4471719,7200000000;40091;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MONTE IGUELDO, AVENIDA, DEL;50;CargayDescarga;Línea;1;8,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.6695035;40.3941417; AVENIDA  DEL MONTE IGUELDO, 50
443330,9700000000;4472053,8300000000;42670;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MONTE IGUELDO, AVENIDA, DEL;6;CargayDescarga;Línea;2;10,00;LAB. DE 8 A 14H Y DE 16:30 A 19 H EXCEPTO CARGA Y DESCARGA;-3.6677675;40.3971618; AVENIDA  DEL MONTE IGUELDO, 6
443132,2400000000;4471561,7700000000;40091;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MONTE IGUELDO, AVENIDA, DEL;74;CargayDescarga;Línea;3;15,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.6700651;40.3927155; AVENIDA  DEL MONTE IGUELDO, 74
443116,8200000000;4471510,5300000000;42661;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MONTE IGUELDO, AVENIDA, DEL;82;CargayDescarga;Línea;4;12,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6702422;40.3922528; AVENIDA  DEL MONTE IGUELDO, 82
443089,9300000000;4471424,4500000000;40091;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MONTE IGUELDO, AVENIDA, DEL;90;CargayDescarga;Línea;1;7,90;LAB. DE 8 A 14 H. Y DE16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.6705514;40.3914755; AVENIDA  DEL MONTE IGUELDO, 90
443541,5600000000;4471157,1000000000;42580;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;PALOMERAS, CALLE, DE LAS;Fte 47;CargayDescarga;Línea;3;15,00;LAB.DE 8 A 14 H. Y DE 16,30 A 21 H. EXCEPTO CARGA Y DESCARGA ;-3.6652066;40.3890978; CALLE  DE LAS PALOMERAS, Fte 47
443369,0700000000;4471277,1200000000;38376;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;PARROCO DON EMILIO FRANCO, CALLE, DEL;56;CargayDescarga;Línea;1;8,00;LAB. DE 8 A 14 H. Y DE16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.6672495;40.3901673; CALLE  DEL PARROCO DON EMILIO FRANCO, 56
443500,8200000000;4471829,2700000000;39153;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;PEÑA GORBEA, CALLE, DE LA;26;CargayDescarga;Línea;1;6,30;LABORABLES DE 8 A 20 H.EXCEPTO CARGA Y DESCARGA;-3.6657462;40.3951504; CALLE  DE LA PEÑA GORBEA, 26
443348,6400000000;4471914,7200000000;39274;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;PEÑA GORBEA, CALLE, DE LA;9;CargayDescarga;Línea;2;10,60;LABORABLES DE 9 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.6675469;40.3959098; CALLE  DE LA PEÑA GORBEA, 9
443022,2300000000;4471763,3300000000;37837;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;PEÑA UBIÑA, CALLE, DE LA;2;CargayDescarga;Línea;2;12,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6713793;40.3945237; CALLE  DE LA PEÑA UBIÑA, 2
443051,1000000000;4471868,9500000000;40360;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;PEÑA UBIÑA, CALLE, DE LA;Fte 8 B;CargayDescarga;Línea;1;7,50;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6710486;40.3954772; CALLE  DE LA PEÑA UBIÑA, Fte 8 B
443211,7900000000;4472037,1500000000;38678;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;PINTORA ANGELES SANTOS, CALLE, DE LA;1;CargayDescarga;Línea;2;10,40;DE 9 A 19 H. EXCEPTO CARGA Y DESACARGA;-3.6691702;40.3970034; CALLE  DE LA PINTORA ANGELES SANTOS, 1
443561,2500000000;4471118,7700000000;38623;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;PUERTO DE ARLABAN, CALLE, DEL;7;CargayDescarga;Línea;2;12,00;LABORABLES DE 7:30 A 16 H.EXCEPTO CARGA Y DESCARGA;-3.6649712;40.3887539; CALLE  DEL PUERTO DE ARLABAN, 7
443235,3800000000;4470487,0700000000;41065;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;PUERTO DE BALBARAN, CALLE, DEL;31;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14H Y DE 16 A 20H EXCEPTO CARGA Y DESCARGA;-3.6687541;40.383041; CALLE  DEL PUERTO DE BALBARAN, 31
443477,4100000000;4470751,8700000000;43580;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;PUERTO DE LA BONAIGUA, CALLE, DEL;58;CargayDescarga;Línea;3;15,00;;-3.6659264;40.3854429; CALLE  DEL PUERTO DE LA BONAIGUA, 58
443371,5000000000;4470556,4000000000;41186;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;PUERTO DE MORCUERA, CALLE, DEL;12;CargayDescarga;Línea;2;10,00;Lab de 8 a 14 h y de 17 a 20 h. Excepto carga y descarga;-3.6671568;40.3836748; CALLE  DEL PUERTO DE MORCUERA, 12
443620,6400000000;4471856,2600000000;42670;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;PUERTO DE PAJARES, CALLE, DEL;4;CargayDescarga;Línea;5;35,00;LAB. DE 8 A 14H Y DE 16:30 A 19 H EXCEPTO CARGA Y DESCARGA;-3.6643368;40.3954016; CALLE  DEL PUERTO DE PAJARES, 4
443636,4300000000;4470435,0600000000;38600;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;SAN DIEGO, AVENIDA, DE;113;CargayDescarga;Línea;3;17,00;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA EN LINEA;-3.664025;40.3825997; AVENIDA  DE SAN DIEGO, 113
443495,4200000000;4470664,0200000000;38377;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;SAN DIEGO, AVENIDA, DE;134;CargayDescarga;Línea;2;9,00;LAB.DE 8 A 14 H. Y DE  16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6657065;40.3846527; AVENIDA  DE SAN DIEGO, 134
443578,3600000000;4470518,5400000000;43676;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;SAN DIEGO, AVENIDA, DE;148;CargayDescarga;Línea;3;15,40;LABORABLES DE LUNES A VIERNES DE 8:00 A 14:00 H Y DE 16:30 A 19:00 H Y SÁBADOS DE 8:00 A 15:00 H EXCEPTO CARGA Y DESCARGA;-3.6647165;40.3833478; AVENIDA  DE SAN DIEGO, 148
443308,4900000000;4470881,9400000000;40816;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;SAN DIEGO, AVENIDA, DE;63;CargayDescarga;Línea;2;10,00; 'De lunes a viernes de 8 a 16 horas de septiembre a junio excepto carga y descarga' ;-3.667928;40.3866032; AVENIDA  DE SAN DIEGO, 63
443266,3800000000;4470917,2100000000;42072;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;SAN DIEGO, AVENIDA, DE;94;CargayDescarga;Línea;1;14,00;LABORABLES DE 8 A 17 H.EXCEPTO CARGA Y DESCARGA;-3.6684273;40.3869181; AVENIDA  DE SAN DIEGO, 94
443770,1800000000;4471761,9700000000;42670;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;SIERRA CARBONERA, CALLE, DE LA;1;CargayDescarga;Línea;6;22,00;LAB. DE 8 A 14H Y DE 16:30 A 19 H EXCEPTO CARGA Y DESCARGA;-3.6625665;40.3945623; CALLE  DE LA SIERRA CARBONERA, 1
443188,0400000000;4471321,5300000000;43661;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;SIERRA DE ALCARAZ, CALLE, DE LA;2;CargayDescarga;Línea;2;10,00;DE 9:00 A 18:00 H EXCEPTO CARGA Y DESCARGA ;-3.6693862;40.3905551; CALLE  DE LA SIERRA DE ALCARAZ, 2
443072,1700000000;4471029,6400000000;39153;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;SIERRA DE LA SOLANA, CALLE, DE LA;2;CargayDescarga;Línea;2;10,00;LABORABLES DE 9 A 16 H.EXCEPTO CARGA Y DESCARGA;-3.6707253;40.3879176; CALLE  DE LA SIERRA DE LA SOLANA, 2
444198,7900000000;4471106,2300000000;38372;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;ALCALA DE GUADAIRA, CALLE, DE;53;CargayDescarga;Línea;2;11,00;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.657459;40.3886838; CALLE  DE ALCALA DE GUADAIRA, 53
444167,6400000000;4471242,0900000000;34528;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;ALCALA DE GUADAIRA, CALLE, DE;8;CargayDescarga;Línea;3;15,00;LABORABLES DE 9 A 14 H. Y DE 16,30 A 20 H.EXCEPTO CARGA Y DESCARGA;-3.6578379;40.3899057; CALLE  DE ALCALA DE GUADAIRA, 8
444543,5500000000;4471049,6700000000;37679;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;ARROYO DEL OLIVAR, CALLE, DEL;152;CargayDescarga;Línea;3;15,00;lab. de 8 a 14 h. excepto: [CARGA Y DESCARGA];-3.6533923;40.3881973; CALLE  DEL ARROYO DEL OLIVAR, 152
443895,0200000000;4471433,8500000000;39258;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;ARROYO DEL OLIVAR, CALLE, DEL;68;CargayDescarga;Línea;1;14,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6610667;40.3916148; CALLE  DEL ARROYO DEL OLIVAR, 68
444564,9800000000;4470247,4900000000;39191;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;BUENOS AIRES, AVENIDA, DE;87;CargayDescarga;Línea;2;10,00;LABORABLES DE 8 A 14 Y DE  16,30 A 19 H. EXCEPTO  CARGA Y DESCARGA;-3.65307;40.3809722; AVENIDA  DE BUENOS AIRES, 87
443733,0400000000;4471265,0700000000;41492;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;CARLOS MARTIN ALVAREZ, CALLE, DE;17;CargayDescarga;Línea;2;13,00;Laborables de 8 a 14 horas. Excepto CARGA Y DESCARGA;-3.6629602;40.3900834; CALLE  DE CARLOS MARTIN ALVAREZ, 17
443806,8600000000;4471371,4600000000;39183;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;CARLOS MARTIN ALVAREZ, CALLE, DE;7;CargayDescarga;Línea;4;20,00;LABORABLES DE 8 A 18 H. EXCEPTO CARGA Y DESCARGA;-3.6620999;40.3910468; CALLE  DE CARLOS MARTIN ALVAREZ, 7
443727,1500000000;4470737,0200000000;39863;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;HERMANOS TRUEBA, CALLE, DE LOS;17;CargayDescarga;Línea;2;10,00;lab. de 9 a 20 h. excepto: [CARGA Y DESCARGA];-3.662983;40.385326; CALLE  DE LOS HERMANOS TRUEBA, 17
444529,9100000000;4470929,4500000000;40252;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;PALOMERAS, AVENIDA, DE LAS;101;CargayDescarga;Línea;6;33,00;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6535425;40.3871134; AVENIDA  DE LAS PALOMERAS, 101
443671,1200000000;4470030,7500000000;41103;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;PUERTO DE BALBARAN, CALLE, DEL;115;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14 H Y DE 16.30 A 19 HORAS EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.6635806;40.3789598; CALLE  DEL PUERTO DE BALBARAN, 115
444509,2700000000;4470961,9500000000;40294;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;PUERTO DE CARDOSO, CALLE, DEL;2;CargayDescarga;Línea;6;36,10;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.6537885;40.3874048; CALLE  DEL PUERTO DE CARDOSO, 2
443749,5400000000;4471427,4900000000;38373;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;RODRIGUEZ ESPINOSA, CALLE, DE;13;CargayDescarga;Línea;4;20,10;EXCEPTO CARGA Y DESCARGASERVICIOS PARQUE DE DESINFECCIONLABORABLES DE 8 A 15 H;-3.6627802;40.3915477; CALLE  DE RODRIGUEZ ESPINOSA, 13
443958,2500000000;4471609,1000000000;42670;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;SIERRA DE CADI, CALLE, DE LA;4;CargayDescarga;Línea;3;20,00;LAB. DE 8 A 14H Y DE 16:30 A 19 H EXCEPTO CARGA Y DESCARGA;-3.6603371;40.3931978; CALLE  DE LA SIERRA DE CADI, 4
445878,0100000000;4470809,4400000000;40343;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;ALBUFERA, AVENIDA, DE LA;300;CargayDescarga;Línea;3;15,00;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6376501;40.386121; AVENIDA  DE LA ALBUFERA, 300
445927,0700000000;4471223,6500000000;1;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;ANDALUCES, CALLE, DE LOS;24;CargayDescarga;Línea;2;11,00;LAB.DE 8 A 14 H. Y DE16,30 A 19 H.EXCEPTOCARGA Y DESCARGA;-3.6371073;40.3898556; CALLE  DE LOS ANDALUCES, 24
445613,9500000000;4471327,9700000000;41085;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;ANTONIO MAIRENA, CALLE, DE;6;CargayDescarga;Línea;2;10,00;LABORABLES DE 8 H A 14 H EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.6408053;40.390775; CALLE  DE ANTONIO MAIRENA, 6
446893,3000000000;4470589,2300000000;39153;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;ARBOLEDA, CALLE, DE LA;4;CargayDescarga;Línea;6;30,00;LABORABLES DE 8 A 20 H.EXCEPTO CARGA Y DESCARGA;-3.6256706;40.3842025; CALLE  DE LA ARBOLEDA, 4
445466,4000000000;4470541,7400000000;40689;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;BENAMARGOSA, CALLE, DE;1;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6424764;40.3836825; CALLE  DE BENAMARGOSA, 1
445068,8900000000;4470559,1000000000;40238;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;CAMPO DE LA PALOMA, CALLE, DEL;18 posterior;CargayDescarga;Línea;3;16,00;LABORABLES DE 8 A 15 H. EXCEPTO CARGA Y DESCARGA;-3.6471608;40.3838128; CALLE  DEL CAMPO DE LA PALOMA, 18 posterior
446764,0500000000;4471055,8700000000;38377;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;CAMPUS SUR, AVENIDA, DEL;7;CargayDescarga;Línea;1;5,00;EXCEPTO CARGA Y DESCARGA;-3.6272322;40.388398; AVENIDA  DEL CAMPUS SUR, 7
446360,7400000000;4470357,7000000000;43886;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;COCHERON DE LA VILLA, CALLE, DEL;17;CargayDescarga;Línea;1;7,50;LAB. DE LUNES A SÁBADO DE 8 A 14:30 H. EXCEPTO CARGA Y DESCARGA;-3.631925;40.3820826; CALLE  DEL COCHERON DE LA VILLA, 17
446453,0400000000;4470381,9300000000;43886;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;COCHERON DE LA VILLA, CALLE, DEL;S/N;CargayDescarga;Línea;2;10,00;LAB. DE LUNES A SÁBADO DE 8 A 14:30 H. EXCEPTO CARGA Y DESCARGA;-3.6308397;40.3823068; CALLE  DEL COCHERON DE LA VILLA, S/N
445673,8600000000;4470882,1600000000;39272;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;COIN, CALLE, DE;9;CargayDescarga;Batería;4;11,30;EXCEPTO CARGA Y DESCARGALABORABLES DE 8:00 A 20:00 H.Y DE 16:30 A 19:00 H.;-3.6400614;40.3867628; CALLE  DE COIN, 9
445796,4200000000;4470932,3600000000;38373;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;LEON FELIPE, CALLE, DE;4;CargayDescarga;Línea;3;15,50;LAB.DE 9 A 14H.EXCEPTO CARGA Y DESCARGA;-3.6386218;40.387223; CALLE  DE LEON FELIPE, 4
445518,6500000000;4470594,1400000000;39272;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;RINCON DE LA VICTORIA, CALLE, DEL;3;CargayDescarga;Línea;7;38,00;EXCEPTO CARGA Y DESCARGALABORABLES DE 8:00 A 20:00 H.Y SABADOS DE 9:00 A 14:00 H.;-3.6418653;40.384158; CALLE  DEL RINCON DE LA VICTORIA, 3
445703,3100000000;4471140,6000000000;38884;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;SAN CLAUDIO, CALLE, DE;150;CargayDescarga;Línea;3;15,00;DE 9 A 14 H Y DE 16.30 A 20 HEXCEPTO CARGA Y DESCARGA;-3.6397365;40.3890929; CALLE  DE SAN CLAUDIO, 150
445665,4900000000;4470583,2000000000;39272;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;TORREMOLINOS, CALLE, DE;12;CargayDescarga;Batería;6;15,00;EXCEPTO CARGA Y DESCARGALABORABLES DE 8:00 A 20:00 H.Y SABADOS DE 9:00 A 14:00 H.;-3.6401345;40.384069; CALLE  DE TORREMOLINOS, 12
445595,5900000000;4470624,5900000000;39311;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;TORREMOLINOS, CALLE, DE;6;CargayDescarga;Batería;2;6,40;LABORABLES DE 9 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.6409615;40.3844373; CALLE  DE TORREMOLINOS, 6
444718,5100000000;4470247,9400000000;41911;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;VILLALOBOS, CALLE, DE;131;CargayDescarga;Línea;3;15,00;LAB. DE 8 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.6512615;40.3809865; CALLE  DE VILLALOBOS, 131
444944,5400000000;4470338,8100000000;41911;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;VILLALOBOS, CALLE, DE;18;CargayDescarga;Línea;3;15,00;LAB. DE 8 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.6486067;40.3818201; CALLE  DE VILLALOBOS, 18
445079,8500000000;4471279,6800000000;38373;13  PUENTE DE VALLECAS;13-05 PORTAZGO;ALBUFERA, AVENIDA, DE LA;240;CargayDescarga;Línea;3;15,00;LAB. DE 8 A 14 H. Y DE 16,30 A 19,00 H. EXCEPTO: CARGA Y DESCARGA;-3.6470938;40.3903049; AVENIDA  DE LA ALBUFERA, 240
445189,7800000000;4471220,3600000000;38373;13  PUENTE DE VALLECAS;13-05 PORTAZGO;ALBUFERA, AVENIDA, DE LA;248;CargayDescarga;Línea;2;10,20;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6457935;40.3897778; AVENIDA  DE LA ALBUFERA, 248
445219,5200000000;4471203,5700000000;43558;13  PUENTE DE VALLECAS;13-05 PORTAZGO;ALBUFERA, AVENIDA, DE LA;248;CargayDescarga;Línea;3;18,00;LAB. DE 8 A 14.30 H EXCEPTO CARGA Y DESCARGA;-3.6454417;40.3896285; AVENIDA  DE LA ALBUFERA, 248
