CÓDIGO APARC;NOMBRE APARC;TIPO;PZS ROTACIÓN;PZS RESIDENTES;PZS DISUASORIAS;PZS TOTALES;NUM PLANTAS;ESTADO;PRIVADO;DISUASORIO;COD DISTRITO;DISTRITO;COD BARRIO;BARRIO;COD SER;LATITUD;LONGITUD;COD CATASTRO;URL;COD PK;DIRECCIÓN
812;REDONDELA;RESIDENCIAL;;661;;661;3;ABIERTO;NO;NO;8;FUENCARRAL-EL PARDO ;4;EL PILAR;84;40.477788844923;-3.70893467217271;02129G7VK4801A0001KR;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8be47339ae51c010VgnVCM2000000c205a0aRCRD;13598;PLAZA DE VERÍN NUM 3(P), 28029 MADRID
718;REINA VICTORIA;RESIDENCIAL;;383;;383;4;ABIERTO;NO;NO;9;MONCLOA-ARAVACA     ;3;CIUDAD UNIVERSITARIA;93;40.446975215559675; -3.7099147475442695;9877301VK3797H0001PR;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4ecc2c6e051c010VgnVCM2000000c205a0aRCRD;81827;AVENIDA DE LA REINA VICTORIA NUM 37(A), 28003 MADRID
512;REPÚBLICA DOMINICANA;MIXTO;209;892;;1101;3;ABIERTO;NO;NO;5;CHAMARTÍN;5;NUEVA ESPAÑA;55;40.4588693818589;-3.67651579058803;2790301VK4729B0001IF;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aabe6545f951c010VgnVCM2000000c205a0aRCRD;24193;PLAZA DE LA REPÚBLICA DOMINICANA NUM 6 PLTA 1, 28016 MADRID
311;REYES MAGOS;MIXTO;335;359;;694;4;ABIERTO;NO;NO;3;RETIRO              ;6;NIÑO JESUS;36;40.408797321706984; -3.6763215894089827;2735102VK4723F0001IJ;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0dfec2c6e051c010VgnVCM2000000c205a0aRCRD;81828;PLAZA DE LOS REYES MAGOS S/N, 28007 MADRID
801;RIBADAVIA;RESIDENCIAL;;448;;448;3;ABIERTO;NO;NO;8;FUENCARRAL-EL PARDO ;4;EL PILAR;84;40.4728139407793;-3.705237598863;0412930VK4800E0001OM;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f16f7339ae51c010VgnVCM2000000c205a0aRCRD;13618;CALLE DE RIBADAVIA NUM 45, 28029 MADRID
803;RIBADEO;RESIDENCIAL;;221;;221;2;ABIERTO;NO;NO;8;FUENCARRAL-EL PARDO ;4;EL PILAR;84;40.477275803392914; -3.710124254012666;02129D1VK4801A0001TR;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1157339ae51c010VgnVCM2000000c205a0aRCRD;13491;PLAZA DE RIBADEO NUM 1(P), 28029 MADRID
717;RÍOS ROSAS;RESIDENCIAL;;256;;256;2;ABIERTO;NO;NO;7;CHAMBERÍ;5;RIOS ROSAS;75;40.4419186898844;-3.70199797143224;0572901VK4707D0001ID;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=60bec2c6e051c010VgnVCM2000000c205a0aRCRD;81829;CALLE DE RÍOS ROSAS NUM 14(A), 28003 MADRID
902;ROSALES I;RESIDENCIAL;;315;;315;2;ABIERTO;NO;NO;9;MONCLOA-ARAVACA     ;2;ARGUELLES;92;40.42849414397224; -3.721452095219881;8957901VK3785F0001SJ;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f27339ae51c010VgnVCM2000000c205a0aRCRD;13619;PASEO DEL PINTOR ROSALES NUM 40(B), 28008 MADRID
905;ROSALES II;RESIDENCIAL;;696;;696;3;ABIERTO;NO;NO;9;MONCLOA-ARAVACA     ;1;CASA DE CAMPO;91;40.430198647546;-3.72312731774697;8759401VK3785H0001KS;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf137339ae51c010VgnVCM2000000c205a0aRCRD;13620;PASEO DEL PINTOR ROSALES NUM 56(P), 28008 MADRID
907;ROSALES III;RESIDENCIAL;;733;;733;4;ABIERTO;NO;NO;9;MONCLOA-ARAVACA     ;1;CASA DE CAMPO;91;40.42501546634872; -3.7166405848374517;9254801VK3795C0001HJ;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=16437339ae51c010VgnVCM2000000c205a0aRCRD;13637;PASEO DEL PINTOR ROSALES NUM 1(P), 28008 MADRID
205;RUTILIO GACÍS;RESIDENCIAL;;605;;605;3;ABIERTO;NO;NO;2;ARGANZUELA          ;3;CHOPERA;23;40.394024751267;-3.6955579385658;0920829VK4702B;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=488f7339ae51c010VgnVCM2000000c205a0aRCRD;13484;PLAZA DE RUTILIO GACI NUM 1(P) PLTA -1, 28045 MADRID
312;SAINZ DE BARANDA;RESIDENCIAL;;565;;565;3;ABIERTO;NO;NO;3;RETIRO              ;3;ESTRELLA;33;40.4169949224885;-3.66844857705472;3445308VK4734E0001RY;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80af6545f951c010VgnVCM2000000c205a0aRCRD;24136;CALLE DEL ALCALDE SAINZ DE BARANDA NUM 81(P), 28007 MADRID
603;SAN AMARO;RESIDENCIAL;;220;;220;2;ABIERTO;NO;NO;6;TETUÁN              ;2;CUATRO CAMINOS;62;40.4535000774919;-3.69699044337177;1085601VK4718E0001UB;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28357339ae51c010VgnVCM2000000c205a0aRCRD;13600;AVENIDA DEL PRESIDENTE CARMONA NUM 4(P), 28020 MADRID
908;SAN ANTONIO DE LA FLORIDA;RESIDENCIAL;;183;;183;3;ABIERTO;NO;NO;9;MONCLOA-ARAVACA     ;1;CASA DE CAMPO;91;40.4253575115937;-3.72649206888015;8355422VK3785E0001RI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86827339ae51c010VgnVCM2000000c205a0aRCRD;13638;GLORIETA DE SAN ANTONIO DE LA FLORIDA NUM 3(P) B, 28008 MADRID
1701;SAN AURELIANO;RESIDENCIAL;;194;;194;2;ABIERTO;NO;NO;17;VILLAVERDE          ;1;VILLAVERDE ALTO C.H.;0;40.3424412349648;-3.71675119626757;9262701VK3696A0001FA;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eaf7339ae51c010VgnVCM2000000c205a0aRCRD;13601;CALLE DE SAN AURELIANO NUM 9 PLTA -1 PRTA 01, 28021 MADRID
427;SAN CAYETANO;MIXTO;222;261;;483;4;ABIERTO;NO;NO;4;SALAMANCA           ;4;GUINDALERA;44;40.4344244682971;-3.67012877493573;3263201VK4736C0001DX;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a284ff632081c010VgnVCM1000000b205a0aRCRD;167692;PLAZA DE SAN CAYETANO NUM 1, 28028 MADRID
1906;SAN CIPRIANO;RESIDENCIAL;;149;;149;3;ABIERTO;NO;NO;19;VICÁLVARO           ;1;CASCO H.VICALVARO;0;40.4039447408273;-3.6018363181584;8929901VK4782H0001OL;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e476bdc85c01c010VgnVCM2000000c205a0aRCRD;81830;CALLE DE SAN CIPRIANO NUM 66(B), 28032 MADRID
5017;SAN EPIFANIO;MIXTO;396;105;;501;2;ABIERTO;NO;NO;2;ARGANZUELA          ;1;IMPERIAL;21;40.4005782139287;-3.71933799002069;9127802VK3792E0001SU;;;CALLE DE SAN EPIFANIO NUM 9, 28005 MADRID
701;SAN FRANCISCO DE SALES I;RESIDENCIAL;;284;;284;3;ABIERTO;NO;NO;7;CHAMBERÍ;6;VALLEHERMOSO;76;40.44134611193622; -3.7139524382519977;9571401VK3797B0001IL;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c637339ae51c010VgnVCM2000000c205a0aRCRD;13602;PASEO DE SAN FRANCISCO DE SALES NUM 30(P), 28003 MADRID
726;SAN FRANCISCO DE SALES II;RESIDENCIAL;;447;;447;3;ABIERTO;NO;NO;7;CHAMBERÍ;6;VALLEHERMOSO;76;40.4408936787857;-3.71495013522023;9571301VK3797B0001RL;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7437bdc85c01c010VgnVCM2000000c205a0aRCRD;81831;PASEO DE SAN FRANCISCO DE SALES NUM 28(A), 28003 MADRID
608;SAN GERMÁN;RESIDENCIAL;;243;;243;2;ABIERTO;NO;NO;6;TETUÁN              ;3;CASTILLEJOS;63;40.4576703124766;-3.69773067712296;0989602VK4708H0001BB;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e557339ae51c010VgnVCM2000000c205a0aRCRD;13603;CALLE DE LA LAZAGA NUM 10 PLTA -2 PRTA 01, 28020 MADRID
613;SAN GERMÁN II;MIXTO;419;713;;1132;3;ABIERTO;NO;NO;6;TETUÁN              ;3;CASTILLEJOS;63;40.4564090502234;-3.69333344796644;1390114VK4719A0002KW;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee9e15cbed51c010VgnVCM2000000c205a0aRCRD;13515;CALLE DE ORENSE NUM 48(A) PLTA -3 PRTA 01, 28020 MADRID
